d_footforce_dt,Environment
-1022.2300587901852,Corridor
-3504.786664450136,Corridor
3136.6727093887926,Corridor
2322.3460442021837,Corridor
-2696.575860357738,Corridor
-744.6313282501825,Corridor
436.04220190284866,Corridor
-372.4640727575888,Corridor
2424.3731863984563,Corridor
-90.43312076799825,Corridor
-5466.622818566311,Corridor
6024.897957003047,Corridor
-31.528474707881827,Corridor
-3259.7699718858703,Corridor
2609.483227388645,Corridor
-2213.5505600782067,Corridor
1414.1518003234473,Corridor
410.54575454835606,Corridor
-1212.3240397083919,Corridor
2010.1812971288687,Corridor
-912.0589735952722,Corridor
155.8315628242219,Corridor
640.9961894401467,Corridor
-3314.5669035488863,Corridor
2976.6021382766594,Corridor
2106.7201430781165,Corridor
-3038.4544128949433,Corridor
947.8999083546674,Corridor
-268.54858635167153,Corridor
-2981.551468849276,Corridor
4315.801355191967,Corridor
-1544.7311223993802,Corridor
-112.49555820488918,Corridor
1923.3601196939887,Corridor
-3238.0696560406086,Corridor
2099.7640718670878,Corridor
-366.6802786410802,Corridor
-3056.896286473274,Corridor
2056.0039802684278,Corridor
1571.681721283215,Corridor
-4206.63853841455,Corridor
408.5778802130931,Corridor
2030.6205119777894,Corridor
942.572410389015,Corridor
1974.289422348159,Corridor
-2152.628255506293,Corridor
-2093.5509876836345,Corridor
1671.0411301619279,Corridor
482.9572327068527,Corridor
-1800.361884438111,Corridor
2068.9716256601682,Corridor
-427.67553532492025,Corridor
-1951.0670879218767,Corridor
3671.527034790812,Corridor
-2554.7221430895843,Corridor
1882.768147212161,Corridor
2596.7417438031816,Corridor
-3900.4606773337323,Corridor
2604.5080353488174,Corridor
-2385.0555486425674,Corridor
-1886.2099138158467,Corridor
4554.391436202486,Corridor
-3265.5875726660456,Corridor
-219.0613198206118,Corridor
2593.0372633784787,Corridor
-4117.961063811055,Corridor
-165.6541336146918,Corridor
2812.451591132727,Corridor
707.2126890883758,Corridor
-0.4475916056441561,Corridor
1289.002936891707,Corridor
-1786.4404902830654,Corridor
-85.91756540007943,Corridor
-561.6858222201666,Corridor
-2400.1528904369507,Corridor
4085.7589577662884,Corridor
-2326.1255644044877,Corridor
1319.566014456533,Corridor
2809.6807148372477,Corridor
-3441.239127484728,Corridor
1806.628818086806,Corridor
-808.1931812077892,Corridor
-1642.694837471281,Corridor
1339.6570864532223,Corridor
-1695.8698336034606,Corridor
-152.60451135267272,Corridor
3486.7300352345414,Corridor
-3051.12247536376,Corridor
179.68192949327326,Corridor
2099.669841508953,Corridor
-6226.635101306279,Corridor
4407.469565251399,Corridor
1562.453118676056,Corridor
-4735.984085520846,Corridor
3346.959576631846,Corridor
2402.192981167446,Corridor
-1431.6966167454136,Corridor
-718.5444143708636,Corridor
-1009.3918404207099,Corridor
-310.285593183939,Corridor
3527.898911616823,Corridor
-2652.4058299056196,Corridor
-390.02807085499825,Corridor
3057.708852527421,Corridor
-3272.009745005154,Corridor
1553.0041316967881,Corridor
2281.421944298604,Corridor
-2275.255865646768,Corridor
590.1031273695567,Corridor
1231.987218186901,Corridor
-1926.517598411075,Corridor
-1192.7363916488646,Corridor
-419.4351674192271,Corridor
1153.7448468980635,Corridor
1070.13438465327,Corridor
-4471.89998750549,Corridor
3165.423249545708,Corridor
2576.236782038208,Corridor
-2241.6779395303697,Corridor
2197.2949304520216,Corridor
-3101.8821376216747,Corridor
56.772877561685405,Corridor
781.2140559066553,Corridor
-3542.5198127634517,Corridor
4313.916352054525,Corridor
3096.4610926650207,Corridor
-4663.718163853215,Corridor
1054.1316951271651,Corridor
2592.7326622166497,Corridor
-2897.896133601954,Corridor
1379.3804722796247,Corridor
-988.1722626273969,Corridor
-596.3612538936404,Corridor
715.2966000893427,Corridor
-1197.268425810622,Corridor
-1387.8214546347645,Corridor
1139.2301117845138,Corridor
-2343.976121181008,Corridor
3360.690863599979,Corridor
2659.554430700898,Corridor
-4942.255352776254,Corridor
3462.6494984651667,Corridor
-1077.3998004219554,Corridor
-2277.2193536188133,Corridor
2029.3200362824018,Corridor
758.3887943244846,Corridor
-3813.9054145640753,Corridor
3465.6008787511464,Corridor
1840.4583795774831,Corridor
-4479.618494460736,Corridor
2457.8431685601386,Corridor
1815.0733168987335,Corridor
-2368.3441985403647,Corridor
-156.6615112719706,Corridor
1776.0071145937734,Corridor
-1626.9403995446303,Corridor
1557.7250383688704,Corridor
-670.2312673685492,Corridor
-3818.8604574775,Corridor
3144.2391237304946,Corridor
-248.82703263272143,Corridor
200.3286594820717,Corridor
2732.5271089547136,Corridor
-3787.6899910164097,Corridor
-29.680478900965674,Corridor
3920.691755346776,Corridor
-2380.3155233762795,Corridor
938.5864574494473,Corridor
-787.5743592297183,Corridor
-99.49401322155006,Corridor
2488.391289417283,Corridor
-2708.232156288277,Corridor
877.2868618386599,Corridor
1694.5904485435544,Corridor
-3017.6652253131742,Corridor
-1415.2509938002934,Corridor
3674.943336466845,Corridor
-1278.3653267403429,Corridor
-3492.622503412956,Corridor
4778.095078149642,Corridor
-2388.851013484722,Corridor
65.60617851854269,Corridor
3514.20556345855,Corridor
-3150.1230831280027,Corridor
1868.6564216329161,Corridor
-2257.833198571367,Corridor
-537.6860328165799,Corridor
3395.12818591884,Corridor
-2455.6918459818958,Corridor
-963.2956134615388,Corridor
2218.5893884598577,Corridor
