time,total_torque,footforce,d_footforce_dt,environment
5688.33,0.03937935921117108,1017.0914413168563,-3199.1592646912645,Corridor
5688.43,0.01420680158751597,795.0308170127747,1553.3812519791725,Corridor
5688.53,0.04659198720803315,1141.1511731580526,831.4870751022885,Corridor
5688.63,0.030957532126369963,886.2403737135879,-2200.109212790525,Corridor
5688.73,0.046735959363410365,941.5396964546954,1931.3551718858262,Corridor
5688.83,0.029653858482929993,1031.689875883252,-999.1838673533163,Corridor
5688.93,0.03356119345648523,906.2466551662411,830.0688542229316,Corridor
5689.03,0.10261704956832311,1158.5360601480745,1387.6107874949666,Corridor
5689.13,0.03618588077602386,988.3884738680791,-3716.468814842867,Corridor
5689.24,0.04178791346365851,822.1082653762825,3334.6537906544104,Corridor
5689.34,0.09204673089147732,1367.5978941194667,1695.1985657665562,Corridor
5689.44,0.027861896879630314,1071.3491494372877,-2814.1461257015403,Corridor
5689.54,0.07352978628988263,1135.6694061213414,2439.196991862194,Corridor
5689.64,0.05341798048760773,1220.2008031467608,-2224.4299255239675,Corridor
5689.74,0.052236719424820714,828.8081233171406,-2570.281483399333,Corridor
5689.84,0.0718486820333183,920.0146737960216,3522.1740456573775,Corridor
5689.94,0.08254912380155764,1184.4049138702524,-800.9487617158288,Corridor
5690.04,0.015082976012775884,894.7932722143144,-1289.8410176021932,Corridor
5690.14,0.06984111038995991,1124.6741750391534,4031.6224367735654,Corridor
5690.24,0.047068868274041824,1204.5177458219534,-5285.981072488192,Corridor
5690.34,0.0186738461780832,611.7466795986718,1655.451556764955,Corridor
5690.45,0.011982456091183633,1339.677199925415,2780.5555785569195,Corridor
5690.55,0.02765578424725697,875.6106440650433,-4814.86594709898,Corridor
5690.65,0.011288083703816903,919.8777092635738,3694.4563079214668,Corridor
5690.75,0.046494915253423086,1193.7361517521365,-265.2570671603676,Corridor
5690.85,0.040604424051727636,923.0232933138794,-2575.6983953855324,Corridor
5690.95,0.06589706830899893,948.3338049179927,3093.5026620899384,Corridor
5691.05,0.011787157382826848,1203.1309155698727,-1263.6382020899464,Corridor
5691.15,0.02610389063379775,806.6665977961403,-2268.8571524621248,Corridor
5691.25,0.0568523608021798,979.0030643465832,3536.6019103210583,Corridor
5691.35,0.0336648798639971,1149.8599914772233,-1539.0187355237679,Corridor
5691.46,0.03582257967755905,785.4043544569893,-3137.8761646656453,Corridor
5691.56,0.04751402794985234,801.4299719875718,3738.539198613148,Corridor
5691.66,0.006665321599756851,1150.2017214384614,-814.8924004127388,Corridor
5691.76,0.01875028572384732,833.6327666176617,179.85320864309193,Corridor
5691.86,0.010619995261314644,1190.956758241037,1306.7839137586016,Corridor
5691.96,0.04526030308307022,913.2512872434157,-2860.372227110647,Corridor
5692.06,0.05534399624744146,958.9979144919972,3067.5143476405824,Corridor
5692.16,0.031194364531727872,1171.564784457142,-1570.72579834437,Corridor
5692.26,0.03141191231796352,841.974465171005,-431.3535815384937,Corridor
5692.36,0.06886865307961736,1100.368120221592,1196.5758023645808,Corridor
5692.46,0.07709653340879749,847.222520947124,-3902.6061951790116,Corridor
5692.56,0.047286931831053675,739.1576286557557,3517.6070680318394,Corridor
5692.66,0.037625817776070665,1232.6155118284046,1348.257537118447,Corridor
5692.77,0.013779439498229433,988.7542667417421,-1666.6985427863126,Corridor
5692.87,0.05825955460072533,1146.6781029750318,2527.033948340815,Corridor
5692.97,0.02350449442269828,1163.7499731471532,-2925.090015788392,Corridor
5693.07,0.05353320962203134,794.7634868311452,-1247.0658228133325,Corridor
5693.17,0.05570405460701549,1040.1067252931307,4145.583187036525,Corridor
5693.27,0.048749708603784817,1223.1692442176593,-2449.8496781958524,Corridor
5693.37,0.015610811962404991,829.6637873259264,-812.6181867820462,Corridor
5693.47,0.10325033498274265,1192.2139069814612,4704.912534573668,Corridor
5693.57,0.043674680032330944,1232.7444990751328,-5717.6435047249815,Corridor
5693.67,0.039804397029413,667.9476027354242,2265.278845618699,Corridor
5693.77,0.050250632108830254,1422.4675743228736,2438.8389498205265,Corridor
5693.87,0.016774987471550557,866.1339388339427,-5954.486298604046,Corridor
5693.98,0.00919847857540509,869.2590796296383,4630.527198892784,Corridor
5694.08,0.007629171757244565,1268.2559916998537,-363.38484392909953,Corridor
5694.18,0.04304838764897387,881.6092204509571,-2915.5341135756344,Corridor
5694.28,0.07593660815992748,946.6131089745948,2370.0659335207097,Corridor
5694.38,0.02582022308527424,1057.0766291996053,-1081.3891010337213,Corridor
5694.48,0.027971927630620334,865.8267725128393,-566.1045623351413,Corridor
5694.58,0.04734953987471559,1031.1313630927773,2486.6725011327626,Corridor
5694.68,0.08996371444247793,1117.2353453408537,-1761.7526224590044,Corridor
5694.78,0.014594529977998719,907.3869075537733,686.0469904818754,Corridor
5694.88,0.04465800878604481,1219.9991803275934,2039.0857552681941,Corridor
5694.98,0.033955588886270774,1044.915265757542,-4545.964092500396,Corridor
5695.09,0.03217251878172086,761.3862357568595,2375.9495233643706,Corridor
5695.19,0.024791464399782952,1244.9481916931322,1098.3697260216436,Corridor
5695.29,0.0393534967798363,889.878081537016,-3014.610753475197,Corridor
5695.39,0.044315670196953,915.5643068621669,1075.1773085026234,Corridor
5695.49,0.01827297399985376,872.1135247202626,-1464.7361505568756,Corridor
5695.59,0.01588230411118541,776.9646066585016,595.1981092921882,Corridor
5695.69,0.05152933675675764,1029.5736981877499,3556.3909490295364,Corridor
5695.79,0.03489362796403821,1176.5738395867893,-2845.8219612908692,Corridor
5695.89,0.023764070997425057,796.0590430363818,738.9186033003954,Corridor
5695.99,0.06711514371904749,1288.8634528141451,3256.4944795713664,Corridor
5696.09,0.021562006477600267,1135.458938051042,-3611.252470411134,Corridor
5696.19,0.07122654861911498,989.925754791742,2015.8991317683974,Corridor
5696.3,0.049986027631279434,1228.021172455915,-1428.06996697542,Corridor
5696.4,0.033867349619850405,764.0281408429928,-2865.411656520425,Corridor
5696.5,0.07111895995184012,928.0323270231485,3871.4870477781137,Corridor
5696.6,0.08164335155125167,1183.956502579381,-78.07776223521955,Corridor
5696.71,0.018203750238411656,1020.915765379299,-1046.9927038962846,Corridor
5696.8,0.05669668141779278,1080.7118024709455,1136.7958185751195,Corridor
5696.9,0.041332784452445266,1031.6375332450832,-2912.4169104076523,Corridor
5697.0,0.01348277508590004,724.1753931196503,-89.93757923857287,Corridor
5697.1,0.007187006681933152,974.3048804147498,1621.3656659739663,Corridor
5697.2,0.053962805182164286,888.6709177192646,-1435.133528739981,Corridor
5697.3,0.03517091971264713,892.9462469824261,1509.7807432239413,Corridor
5697.4,0.030221500125996087,1103.3526181597613,1707.3365134511337,Corridor
5697.51,0.018723073612723143,1073.678722896193,-2902.350024586585,Corridor
5697.61,0.05074225417239329,782.297897223302,364.3838928663733,Corridor
5697.71,0.017861872037324315,1082.9233583222776,1863.9790609634854,Corridor
5697.81,0.03276260753471695,1036.3044904617636,-333.9669515490924,Corridor
5697.91,0.010288289216046992,1171.8400061441835,1781.654986125181,Corridor
5698.01,0.03833552480607889,1205.0485467399228,-1773.1659596311374,Corridor
5698.11,0.016447034721693492,843.4285123647634,-4191.926255005111,Corridor
5698.21,0.009275070645992723,576.7122332671642,125.231746662079,Corridor
5698.31,0.030750246020505686,822.2999636932583,3100.140784427679,Corridor
5698.41,0.01799736761204344,992.6671143943472,-349.54704262019976,Corridor
5698.51,0.03526337790680532,882.2629993374991,-139.08330105551073,Corridor
5698.62,0.041905770812892394,980.5850294594549,614.8481719830265,Corridor
5698.72,0.039016182070578526,906.3922991729354,-1476.6593000717337,Corridor
5698.82,0.05869262625764381,840.8543274551187,1115.3197451686983,Corridor
5698.92,0.03963416872446654,1008.4542627209228,134.4069888634833,Corridor
5699.02,0.029737878402630254,951.2891253451812,1419.793013995674,Corridor
5699.12,0.11166403696229814,1225.0865275563192,547.1310934262314,Corridor
5699.22,0.03324863991444562,939.6845215283691,-3785.4174636989483,Corridor
5699.32,0.027725550607519297,851.9125541979059,3432.5440085553337,Corridor
5699.42,0.04213741713147162,1246.1103482436858,-654.7928775406499,Corridor
5699.52,0.019623847673498455,861.5683373940805,-721.2785038035933,Corridor
