index,time,trans_x,trans_y,trans_z,roll,pitch,yaw
3018,5951.57,-75.2327,14.415,-0.0595316,0.00116137,-0.00239051,-0.0167094
3019,5951.67,-75.1212,14.4086,-0.0637169,0.00630414,0.00410289,-0.0187323
3020,5951.77,-75.0236,14.3887,-0.0661327,0.0225084,0.000328166,-0.0111054
3021,5951.87,-74.9292,14.3916,-0.0644202,0.0163757,0.0168942,-0.00877838
3022,5951.98,-74.8428,14.385,-0.0663367,0.0327853,0.0381685,-0.0136128
3023,5952.08,-74.7845,14.3816,-0.0590482,0.0293652,0.0266064,-0.0103703
3024,5952.18,-74.7293,14.3845,-0.0563927,0.0302952,0.0271959,0.00155985
3025,5952.28,-74.688,14.3804,-0.059648,0.0304523,0.031314,-0.0116119
3026,5952.38,-74.6522,14.3716,-0.0575428,0.0262943,0.0257515,-0.0076611
3027,5952.49,-74.6113,14.3667,-0.0529121,0.0301692,0.014348,-0.00340721
3028,5952.58,-74.5781,14.3727,-0.0557129,0.0249478,0.000249646,-0.011203
3029,5952.68,-74.5188,14.3785,-0.0571666,0.0223887,-0.0162745,-0.00901595
3030,5952.78,-74.4386,14.3815,-0.0583058,0.00658069,-0.0028853,-0.0006177
3031,5952.88,-74.3411,14.3829,-0.0620952,0.0113476,0.00433047,-0.00849618
3032,5952.98,-74.2437,14.3852,-0.0642231,0.0443609,0.0110768,0.00999083
3033,5953.08,-74.1392,14.3672,-0.0610173,0.0343877,0.0237916,0.0185905
3034,5953.19,-74.0721,14.3612,-0.0626484,0.0548686,0.0346614,0.0023177
3035,5953.29,-74.0099,14.3533,-0.0579582,0.0684971,0.0400916,0.00612361
3036,5953.39,-73.9583,14.3447,-0.0573981,0.0464368,0.0249264,0.0163792
3037,5953.49,-73.919,14.3489,-0.055095,0.0468299,0.0146601,0.013094
3038,5953.59,-73.8696,14.3584,-0.0577791,0.0372978,0.00030849,0.00898279
3039,5953.69,-73.8033,14.3671,-0.0589103,0.0269616,-0.00637771,0.0181908
3040,5953.79,-73.7154,14.3654,-0.0628286,0.0156185,-0.012136,0.011479
3041,5953.89,-73.6016,14.3646,-0.064276,0.031624,-0.00909422,0.00796482
3042,5953.99,-73.4762,14.3598,-0.06547,0.0385142,-0.0153708,0.0154952
3043,5954.09,-73.3418,14.3574,-0.0667722,0.048276,-0.0081486,0.0077613
3044,5954.19,-73.2039,14.3465,-0.0704859,0.0733566,0.0116632,0.0144785
3045,5954.29,-73.0658,14.344,-0.0740657,0.0391464,0.0277453,0.0154802
3046,5954.4,-72.9658,14.3397,-0.0775194,0.049075,0.0416022,0.00895277
3047,5954.5,-72.8746,14.3334,-0.0718923,0.0681861,0.0486368,0.004896
3048,5954.6,-72.799,14.3284,-0.0681264,0.0427723,0.0377878,0.0146229
3049,5954.7,-72.7438,14.326,-0.067361,0.0491393,0.0403068,0.00504826
3050,5954.8,-72.7038,14.3295,-0.0667672,0.0591286,0.0478263,0.00102388
3051,5954.9,-72.6617,14.3274,-0.0650538,0.0456878,0.0314545,0.0059397
3052,5955,-72.6274,14.3299,-0.0643053,0.0403626,0.0306208,0.0023108
3053,5955.1,-72.6028,14.3348,-0.0635956,0.0345666,0.0293438,0.00029036
3054,5955.2,-72.5832,14.3316,-0.0627185,0.02962,0.0180355,0.00538652
3055,5955.3,-72.5653,14.3297,-0.0623346,0.0283921,0.0154182,0.00249637
3056,5955.4,-72.5515,14.3273,-0.0600501,0.0259456,0.0151474,0.0026853
3057,5955.51,-72.5383,14.3244,-0.059676,0.0383363,-0.00610188,0.00647657
3058,5955.61,-72.5089,14.3122,-0.0584865,0.0641236,-0.0317522,0.00223797
3059,5955.71,-72.4624,14.3087,-0.059911,0.0669244,-0.0095038,-0.0104817
3060,5955.81,-72.3887,14.3135,-0.0628964,0.0715958,-0.0135157,-0.00451052
3061,5955.91,-72.3085,14.3237,-0.0636661,0.0485746,0.00515687,-0.0131954
3062,5956.01,-72.2446,14.3296,-0.068175,0.0422146,0.0245282,-0.0225573
3063,5956.11,-72.1843,14.3343,-0.0647957,0.0266233,0.0105996,-0.0181194
3064,5956.21,-72.1045,14.3415,-0.0617032,0.0204881,0.00757324,-0.0144824
3065,5956.31,-72.0312,14.3425,-0.0646868,0.0253962,-0.000251733,-0.0225413
3066,5956.41,-71.9361,14.344,-0.0652007,0.0300518,-0.0227969,-0.0168139
3067,5956.51,-71.8306,14.35,-0.065573,0.0202606,0.013572,-0.00689379
3068,5956.61,-71.7264,14.3534,-0.0717881,0.0256845,0.0158714,-0.0103625
3069,5956.72,-71.6403,14.3451,-0.0674134,0.0372769,0.0281758,-0.0045788
3070,5956.82,-71.5487,14.335,-0.0671555,0.027735,0.0392945,0.00974643
