T_FR_HIP,T_FR_THIGH,T_FR_CALF,T_FL_HIP,T_FL_THIGH,T_FL_CALF,T_RR_HIP,T_RR_THIGH,T_RR_CALF,T_RL_HIP,T_RL_THIGH,T_RL_CALF,Environment
2.119070858137689e-05,0.00015682479289900808,3.840458619340535e-05,2.119070858137689e-05,0.00015682479289900808,3.840458619340535e-05,2.119070858137689e-05,0.00015682479289900808,3.840458619340535e-05,2.119070858137689e-05,0.00015682479289900808,3.840458619340535e-05,Running
6.010848871212226e-05,0.0005422908990102992,0.00013312503561901931,6.010848871212226e-05,0.0005422908990102992,0.00013312503561901931,6.010848871212226e-05,0.0005422908990102992,0.00013312503561901931,6.010848871212226e-05,0.0005422908990102992,0.00013312503561901931,Running
0.00016142480610328405,0.0013301216789619434,0.00032644671919155373,0.00016142480610328405,0.0013301216789619434,0.00032644671919155373,0.00016142480610328405,0.0013301216789619434,0.00032644671919155373,0.00016142480610328405,0.0013301216789619434,0.00032644671919155373,Running
0.0002854223378445804,0.0022842175321701585,0.0005605751631547252,0.0002854223378445804,0.0022842175321701585,0.0005605751631547252,0.0002854223378445804,0.0022842175321701585,0.0005605751631547252,0.0002854223378445804,0.0022842175321701585,0.0005605751631547252,Running
0.0001294566118590969,0.001342244176367894,0.00032863802942837366,0.0001294566118590969,0.001342244176367894,0.00032863802942837366,0.0001294566118590969,0.001342244176367894,0.00032863802942837366,0.0001294566118590969,0.001342244176367894,0.00032863802942837366,Running
0.001109898138687173,0.008092068050948515,0.00198520392050909,0.001109898138687173,0.008092068050948515,0.00198520392050909,0.001109898138687173,0.008092068050948515,0.00198520392050909,0.001109898138687173,0.008092068050948515,0.00198520392050909,Running
0.0003986791000186008,0.00427731789808431,0.00105040165354794,0.0003986791000186008,0.00427731789808431,0.00105040165354794,0.0003986791000186008,0.00427731789808431,0.00105040165354794,0.0003986791000186008,0.00427731789808431,0.00105040165354794,Running
0.0008823790759132233,0.006388538767269055,0.001565248576433884,0.0008823790759132233,0.006388538767269055,0.001565248576433884,0.0008823790759132233,0.006388538767269055,0.001565248576433884,0.0008823790759132233,0.006388538767269055,0.001565248576433884,Running
0.0011330610155958153,0.009080381953507752,0.0022271254774208667,0.0011330610155958153,0.009080381953507752,0.0022271254774208667,0.0011330610155958153,0.009080381953507752,0.0022271254774208667,0.0011330610155958153,0.009080381953507752,0.0022271254774208667,Running
0.0006310496462213597,0.004727377283665877,0.0011529293765789007,0.0006310496462213597,0.004727377283665877,0.0011529293765789007,0.0006310496462213597,0.004727377283665877,0.0011529293765789007,0.0006310496462213597,0.004727377283665877,0.0011529293765789007,Running
0.0009749154673116879,0.006783947404125243,0.001659090004343523,0.0009749154673116879,0.006783947404125243,0.001659090004343523,0.0009749154673116879,0.006783947404125243,0.001659090004343523,0.0009749154673116879,0.006783947404125243,0.001659090004343523,Running
0.0016541988298765947,0.013606809483019804,0.003339518559880639,0.0016541988298765947,0.013606809483019804,0.003339518559880639,0.0016541988298765947,0.013606809483019804,0.003339518559880639,0.0016541988298765947,0.013606809483019804,0.003339518559880639,Running
0.0006211882983629444,0.007399732552654558,0.0018175676295834945,0.0006211882983629444,0.007399732552654558,0.0018175676295834945,0.0006211882983629444,0.007399732552654558,0.0018175676295834945,0.0006211882983629444,0.007399732552654558,0.0018175676295834945,Running
0.0025962277207146832,0.018814203040222216,0.004613711665694064,0.0025962277207146832,0.018814203040222216,0.004613711665694064,0.0025962277207146832,0.018814203040222216,0.004613711665694064,0.0025962277207146832,0.018814203040222216,0.004613711665694064,Running
0.0030065750132021746,0.021778395815189526,0.005342158371530781,0.0030065750132021746,0.021778395815189526,0.005342158371530781,0.0030065750132021746,0.021778395815189526,0.005342158371530781,0.0030065750132021746,0.021778395815189526,0.005342158371530781,Running
0.0015635231749750213,0.0133226848012189,0.003270001964501083,0.0015635231749750213,0.0133226848012189,0.003270001964501083,0.0015635231749750213,0.0133226848012189,0.003270001964501083,0.0015635231749750213,0.0133226848012189,0.003270001964501083,Running
0.004617811771063828,0.03562759250374411,0.00874207541798614,0.004617811771063828,0.03562759250374411,0.00874207541798614,0.004617811771063828,0.03562759250374411,0.00874207541798614,0.004617811771063828,0.03562759250374411,0.00874207541798614,Running
0.001997379430791583,0.017083383610076983,0.00419309742798401,0.001997379430791583,0.017083383610076983,0.00419309742798401,0.001997379430791583,0.017083383610076983,0.00419309742798401,0.001997379430791583,0.017083383610076983,0.00419309742798401,Running
0.0024533105305876986,0.017782684032807153,0.004362357505950819,0.0024533105305876986,0.017782684032807153,0.004362357505950819,0.0024533105305876986,0.017782684032807153,0.004362357505950819,0.0024533105305876986,0.017782684032807153,0.004362357505950819,Running
0.0029850139296627577,0.025018725593862756,0.0061408479757591285,0.0029850139296627577,0.025018725593862756,0.0061408479757591285,0.0029850139296627577,0.025018725593862756,0.0061408479757591285,0.0029850139296627577,0.025018725593862756,0.0061408479757591285,Running
0.0018515311433265846,0.024413514756987737,0.0059978521852736034,0.0018515311433265846,0.024413514756987737,0.0059978521852736034,0.0018515311433265846,0.024413514756987737,0.0059978521852736034,0.0018515311433265846,0.024413514756987737,0.0059978521852736034,Running
0.0010065520234248252,0.009210418262999944,0.0022599513385936926,0.0010065520234248252,0.009210418262999944,0.0022599513385936926,0.0010065520234248252,0.009210418262999944,0.0022599513385936926,0.0010065520234248252,0.009210418262999944,0.0022599513385936926,Running
0.001553239087112534,0.02028517651229826,0.004982726574835309,0.001553239087112534,0.02028517651229826,0.004982726574835309,0.001553239087112534,0.02028517651229826,0.004982726574835309,0.001553239087112534,0.02028517651229826,0.004982726574835309,Running
0.0013539332594173564,0.01793473536311371,0.004406059311616779,0.0013539332594173564,0.01793473536311371,0.004406059311616779,0.0013539332594173564,0.01793473536311371,0.004406059311616779,0.0013539332594173564,0.01793473536311371,0.004406059311616779,Running
0.0009216162517752606,0.007721272773300996,0.0018950032811166475,0.0009216162517752606,0.007721272773300996,0.0018950032811166475,0.0009216162517752606,0.007721272773300996,0.0018950032811166475,0.0009216162517752606,0.007721272773300996,0.0018950032811166475,Running
0.001686572844967329,0.013193143191422417,0.0032374774227994325,0.001686572844967329,0.013193143191422417,0.0032374774227994325,0.001686572844967329,0.013193143191422417,0.0032374774227994325,0.001686572844967329,0.013193143191422417,0.0032374774227994325,Running
0.0011549629610305813,0.01513328216578315,0.0037178613869360906,0.0011549629610305813,0.01513328216578315,0.0037178613869360906,0.0011549629610305813,0.01513328216578315,0.0037178613869360906,0.0011549629610305813,0.01513328216578315,0.0037178613869360906,Running
0.0032223039247601185,0.02625989146249811,0.006444860044878416,0.0032223039247601185,0.02625989146249811,0.006444860044878416,0.0032223039247601185,0.02625989146249811,0.006444860044878416,0.0032223039247601185,0.02625989146249811,0.006444860044878416,Running
0.0018561442922092816,0.013582805608184662,0.0033322467097900953,0.0018561442922092816,0.013582805608184662,0.0033322467097900953,0.0018561442922092816,0.013582805608184662,0.0033322467097900953,0.0018561442922092816,0.013582805608184662,0.0033322467097900953,Running
0.002168716883811436,0.01825178510269884,0.0044791115933401245,0.002168716883811436,0.01825178510269884,0.0044791115933401245,0.002168716883811436,0.01825178510269884,0.0044791115933401245,0.002168716883811436,0.01825178510269884,0.0044791115933401245,Running
0.0034188669958556545,0.027922643864085835,0.006852978042666978,0.0034188669958556545,0.027922643864085835,0.006852978042666978,0.0034188669958556545,0.027922643864085835,0.006852978042666978,0.0034188669958556545,0.027922643864085835,0.006852978042666978,Running
0.0016482540818053126,0.019024671052048574,0.004671848293358855,0.0016482540818053126,0.019024671052048574,0.004671848293358855,0.0016482540818053126,0.019024671052048574,0.004671848293358855,0.0016482540818053126,0.019024671052048574,0.004671848293358855,Running
0.0017706601338699877,0.012864344584600071,0.00315579467537055,0.0017706601338699877,0.012864344584600071,0.00315579467537055,0.0017706601338699877,0.012864344584600071,0.00315579467537055,0.0017706601338699877,0.012864344584600071,0.00315579467537055,Running
0.0031493546716167293,0.0327960928744548,0.008053915966191982,0.0031493546716167293,0.0327960928744548,0.008053915966191982,0.0031493546716167293,0.0327960928744548,0.008053915966191982,0.0031493546716167293,0.0327960928744548,0.008053915966191982,Running
