time,total_torque,footforce,d_footforce_dt,environment
5846.43,0.23266353967813644,1162.9333617180018,-1195.6415932999284,Running
5846.53,0.15858622558957547,1209.5606640429407,947.5202225732451,Running
5846.64,0.09119541329175754,1276.2926780327466,780.4379686854002,Running
5846.74,0.18557848145497455,1366.6418696937394,535.3602940352808,Running
5846.84,0.11475337384663599,1259.0103256129396,-3341.1282118207578,Running
5846.94,0.09406819318291718,978.4574594738393,1190.2490405514081,Running
5847.04,0.12189019648938443,1288.5088280644413,-345.19379184842893,Running
5847.14,0.025943074379737155,901.9700660221491,-2056.8692879249525,Running
5847.24,0.04571466291905595,1128.7898186928323,3581.299251743456,Running
5847.34,0.07987754203166592,1274.9694113977794,-1015.1932819895774,Running
5847.44,0.06037275008572696,1044.3471645003879,-2057.757061366758,Running
5847.54,0.0654342587852233,1052.023223858073,2554.2209084203,Running
5847.64,0.12469770109806856,1354.9166025995844,1212.6823592764915,Running
5847.74,0.06949650152207079,1249.6151407533441,-1532.9906307482872,Running
5847.85,0.041185855554588674,1304.747101932018,3228.0671720763,Running
5847.95,0.11776219602647997,1674.754907441683,1296.3535533738545,Running
5848.05,0.10941337517327557,1468.5731170084791,-3578.708274130014,Running
5848.15,0.08741974099995521,1222.0216855686317,-479.1850171663325,Running
5848.25,0.1313796165849736,1231.281446298936,-1245.685562949347,Running
5848.35,0.1268093791311904,1060.8364624201038,606.9165913530213,Running
5848.45,0.20830946101770234,1329.8090088429992,1620.1811872489068,Running
5848.55,0.10151759956520615,1250.2423765014526,-1395.5286377703733,Running
5848.65,0.24074353731293935,1210.3970422964524,328.4865656550697,Running
5848.75,0.11028819164135471,1297.939135707064,1503.2630835597265,Running
5848.85,0.05137511462612918,1370.5148667562858,-1533.5396344487956,Running
5848.96,0.21961967850006636,1119.782121664746,-817.407267130287,Running
5849.06,0.11206142360206076,1197.9708634899164,-249.21464983805512,Running
5849.16,0.05439980978145767,929.5455416649502,-3610.4664376047217,Running
5849.26,0.09167253752690947,791.3096738951193,2472.273074715591,Running
5849.36,0.08148124282078216,1186.0231869571521,1418.0801381680367,Running
5849.46,0.051517325819189816,1054.575744079106,-448.5979936245359,Running
5849.56,0.09355350192187163,1192.854978612237,494.71476444058754,Running
5849.66,0.04167684638973332,1091.2126282260483,-323.1459330936988,Running
5849.76,0.06301306682520658,1189.0016820845965,635.6771574783937,Running
5849.86,0.07672581635533275,1137.8690610083395,-807.4957799224615,Running
5849.96,0.020397279377055096,1094.872138653642,-196.3344468486521,Running
5850.06,0.04925516197650625,1084.8751080193517,71.9558621343422,Running
5850.17,0.050929400639243665,1129.9933628123663,916.45574771853,Running
5850.27,0.0526679946973318,1221.5518818290118,270.9415967202577,Running
5850.37,0.03905188655737805,1172.287507397396,-698.0616614994518,Running
5850.47,0.0578814566273309,1131.3633368639803,-174.8650287423312,Running
5850.57,0.07085148274415282,1195.5935046806705,2050.472498137588,Running
5850.67,0.07663046285740469,1304.312079220307,-2709.005084265922,Running
5850.77,0.021969142354451243,970.0469060823812,1881.118438736573,Running
5850.87,0.05826997491614696,1523.8613015356837,1817.5270104611566,Running
5850.97,0.06171684442375021,1186.8322155610417,-2684.2698419379303,Running
5851.07,0.010972389399298241,1336.83656443112,3030.6417949881243,Running
5851.17,0.04967732096689013,1385.7856977180852,-3111.3841512886324,Running
5851.28,0.04357731001769198,963.4536833704046,-1678.9547851923817,Running
5851.38,0.009123176668432544,1285.7161428558015,6625.681724615772,Running
5851.48,0.02790029005459534,1718.4664675227154,-2159.0992462683707,Running
5851.58,0.025702946593420106,1165.5749654140654,-1873.1760000129943,Running
5851.68,0.03944613870541857,1496.6305489331694,3105.2181062882546,Running
5851.78,0.004328681315739911,1381.1111468668987,-3767.1362888431436,Running
5851.88,0.027345544411382785,1195.637905053198,2585.9950671286065,Running
5851.98,0.004605216161862504,1583.6325331338708,-448.3472941582257,Running
5852.08,0.0033368331227592494,1060.1565922070192,-4714.988364609475,Running
5852.18,0.007803673624570322,967.1737175916227,916.22284701681,Running
5852.28,0.001756049494741387,1034.1706822377048,487.4513302473899,Running
5852.38,0.004248878159576847,1073.1155576171655,143.05802725021667,Running
5852.49,0.0005965618730154996,1070.9799251153124,-61.38612117947681,Running
5852.59,0.002380469811050168,1067.1864879204572,-27.203393735331897,Running
5852.69,0.002285135528640644,1065.3412598787302,14.694482730461175,Running
5852.79,0.0029881314285565078,1068.2474182748203,-2.3168484720781963,Running
5852.89,0.001543473288813545,1064.246681930463,-38.858378621226315,Running
5852.99,0.002101549020794847,1063.2586703149898,9.994623686813888,Running
5853.09,0.0007450487737780084,1065.2426953516274,29.12366976805216,Running
5853.19,0.0011583148006712321,1067.8216143157995,7.325533837912788,Running
5853.29,0.0008384893700414875,1066.6606770665169,-17.110544570843686,Running
5853.39,0.00162042325070835,1065.5256918535563,-6.066951017199903,Running
5853.49,0.0007699168566962854,1065.694609163432,13.210192686792231,Running
5853.59,0.0019278554928881947,1067.0398305592907,-1.9277423498708481,Running
5853.7,0.0012692084206883604,1065.5383615806613,-10.402345799256908,Running
5853.8,0.0014526285422094627,1065.6824104769676,3.4497957645115074,Running
5853.9,0.0014632121957723386,1066.0811413771469,12.556258036351839,Running
5854.0,0.0009348034244787009,1067.3139182077596,-5.191940645940794,Running
5854.1,0.0011780146274129198,1065.453893887483,-14.797807736638706,Running
5854.2,0.0007481353773528022,1066.3301552521152,25.644819477303866,Running
5854.3,0.001241860389328954,1067.1208928701565,-24.586799846906004,Running
5854.4,0.002383914572465444,1064.7196814185413,16.417389219976485,Running
5854.5,0.0051345098724986556,1065.9723260948194,-98.53092458583998,Running
5854.6,0.17328595809927394,1065.1913739598344,1859.2839750731705,Running
