jmag,angular_v_mag,Environment
24.80427942,0.3354759,Parking Lot
53.46152927,0.4673056,Parking Lot
51.8180582,0.15051568,Parking Lot
41.67962088,0.25240842,Parking Lot
18.26812329,0.29333615,Parking Lot
13.50542446,0.15099727,Parking Lot
16.50293562,0.30250375,Parking Lot
39.01741679,0.28399036,Parking Lot
27.94652214,0.07794387,Parking Lot
15.94817876,0.20078205,Parking Lot
7.559306958,0.13375743,Parking Lot
53.06784216,0.13639371,Parking Lot
56.30531188,0.1862462,Parking Lot
24.54931475,0.32503533,Parking Lot
35.64068451,0.14311625,Parking Lot
43.09101007,0.03348615,Parking Lot
28.36620957,0.0929839,Parking Lot
15.01274264,0.10101103,Parking Lot
13.3206993,0.03776527,Parking Lot
31.84581331,0.20994478,Parking Lot
44.02682477,0.11683339,Parking Lot
51.98551471,0.12478024,Parking Lot
20.10780294,0.04863283,Parking Lot
4.783311359,0.09494791,Parking Lot
21.99927454,0.18185833,Parking Lot
30.59075277,0.21894135,Parking Lot
43.11939715,0.12935578,Parking Lot
32.40179432,0.21051671,Parking Lot
31.52058362,0.34122421,Parking Lot
15.85227668,0.36659382,Parking Lot
9.84142102,0.17483388,Parking Lot
16.36928357,0.13694405,Parking Lot
6.686480558,0.18985496,Parking Lot
34.07370897,0.21865806,Parking Lot
33.45408878,0.1207173,Parking Lot
43.90367687,0.03721287,Parking Lot
13.02828652,0.24516621,Parking Lot
35.42807994,0.26624952,Parking Lot
52.59464403,0.26056555,Parking Lot
9.36916752,0.40224319,Parking Lot
17.05254482,0.12473917,Parking Lot
22.4951816,0.53941804,Parking Lot
40.50747309,0.37674546,Parking Lot
47.39912871,0.14329646,Parking Lot
31.73352082,0.46736931,Parking Lot
25.17998629,0.4030121,Parking Lot
42.72046082,0.27653338,Parking Lot
31.21295206,0.17250901,Parking Lot
48.080994,0.35382519,Parking Lot
68.4256684,0.18526854,Parking Lot
46.77080495,0.17230947,Parking Lot
25.07972404,0.28902215,Parking Lot
45.26117094,0.11031881,Parking Lot
20.71304877,0.16062977,Parking Lot
45.53427194,0.34872549,Parking Lot
56.09375034,0.17032704,Parking Lot
57.48830282,0.15754549,Parking Lot
18.00627397,0.11700405,Parking Lot
33.09493723,0.17024431,Parking Lot
22.2821624,0.15564148,Parking Lot
24.17260849,0.24196862,Parking Lot
30.46299177,0.0825581,Parking Lot
24.14362863,0.36644363,Parking Lot
10.88805571,0.15235961,Parking Lot
36.45210216,0.53341389,Parking Lot
44.60427589,0.28554439,Parking Lot
39.9130178,0.14733781,Parking Lot
46.50985688,0.47979468,Parking Lot
31.65887639,0.40998948,Parking Lot
41.85114546,0.03440104,Parking Lot
27.35933623,0.23516365,Parking Lot
24.38294084,0.26258405,Parking Lot
45.09030744,0.05563516,Parking Lot
27.809153,0.07762638,Parking Lot
9.398278619,0.19478864,Parking Lot
24.76495596,0.30954565,Parking Lot
8.58741699,0.09655737,Parking Lot
14.55274342,0.21377406,Parking Lot
21.82571603,0.15898388,Parking Lot
30.44352018,0.1115544,Parking Lot
22.63728908,0.04637921,Parking Lot
16.8581916,0.11756133,Parking Lot
40.86174585,0.31018393,Parking Lot
35.63201685,0.23330754,Parking Lot
29.08619797,0.12880393,Parking Lot
31.22580792,0.3441092,Parking Lot
23.75308686,0.35610041,Parking Lot
5.570096502,0.18610031,Parking Lot
35.6665865,0.25335294,Parking Lot
41.87954788,0.52294695,Parking Lot
32.00586488,0.24069783,Parking Lot
16.23569439,0.28205227,Parking Lot
30.70783202,0.29452591,Parking Lot
46.78338052,0.36475795,Parking Lot
27.62791234,0.29433951,Parking Lot
40.02224041,0.14863888,Parking Lot
17.22852126,0.82056413,Parking Lot
37.50060763,0.47567187,Parking Lot
39.44613255,0.13506037,Parking Lot
14.06029248,0.44326844,Parking Lot
34.93894496,0.4472116,Parking Lot
20.53125211,0.12813982,Parking Lot
22.20625109,0.1091935,Parking Lot
17.62560011,0.43226221,Parking Lot
42.82208324,0.14070057,Parking Lot
35.30223356,0.18221003,Parking Lot
28.1465078,0.16821806,Parking Lot
33.68259636,0.21032445,Parking Lot
59.42510221,0.53962674,Parking Lot
77.64739257,0.61780329,Parking Lot
40.86524551,0.12631046,Parking Lot
15.79430974,0.18179912,Parking Lot
21.99652902,0.29978253,Parking Lot
26.00801877,0.12924479,Parking Lot
12.74637393,0.14858198,Parking Lot
29.62372767,0.21944838,Parking Lot
27.75385599,0.06327565,Parking Lot
27.74674264,0.08803649,Parking Lot
68.67971472,0.35414552,Parking Lot
42.28864933,0.05822386,Parking Lot
14.83194098,0.62951509,Parking Lot
39.06662803,0.23153824,Parking Lot
46.48383908,0.12935519,Parking Lot
13.83144245,0.56135646,Parking Lot
24.26384919,0.42830093,Parking Lot
19.58466988,0.17734084,Parking Lot
43.51144246,0.13055065,Parking Lot
34.04976887,0.66983761,Parking Lot
10.15882672,0.10404289,Parking Lot
21.56732471,0.13380633,Parking Lot
12.40369704,0.11752558,Parking Lot
16.42129945,0.20516752,Parking Lot
70.23175134,0.16058129,Parking Lot
83.55919672,0.35570085,Parking Lot
52.48947567,0.58919406,Parking Lot
40.21525221,0.26403903,Parking Lot
65.12708231,0.07621753,Parking Lot
68.30220799,0.2960313,Parking Lot
50.71362993,0.2507993,Parking Lot
34.01944209,0.10514504,Parking Lot
33.61703645,0.1287551,Parking Lot
15.29069507,0.28923109,Parking Lot
5.921650298,0.12887814,Parking Lot
7.212510243,0.16472063,Parking Lot
15.42601584,0.3578361,Parking Lot
16.88706925,0.06747235,Parking Lot
8.345674271,0.29138692,Parking Lot
13.12056313,0.23661637,Parking Lot
39.18845693,0.16010712,Parking Lot
39.27771057,0.53918066,Parking Lot
9.691228988,0.44562102,Parking Lot
49.52276117,0.15845686,Parking Lot
46.29113894,0.20175466,Parking Lot
39.50540696,0.39569836,Parking Lot
65.08069069,0.11294442,Parking Lot
39.52935395,0.15565732,Parking Lot
34.9921482,0.25467957,Parking Lot
34.35750121,0.07430844,Parking Lot
11.79982439,0.12780999,Parking Lot
28.71515035,0.29979344,Parking Lot
24.1223122,0.24494521,Parking Lot
30.155551,0.14621899,Parking Lot
35.34664859,0.07175003,Parking Lot
15.49372421,0.52005326,Parking Lot
79.48453767,0.14708428,Parking Lot
84.10454543,0.11392109,Parking Lot
61.24078274,0.24783782,Parking Lot
57.65044767,0.37714222,Parking Lot
37.43915405,0.07711114,Parking Lot
32.88870034,0.22126618,Parking Lot
17.98495671,0.18545355,Parking Lot
44.45322709,0.20041382,Parking Lot
40.14095837,0.21897244,Parking Lot
70.72753489,0.36108687,Parking Lot
54.09397486,0.34138648,Parking Lot
14.03448907,0.4007299,Parking Lot
19.49055717,0.18863418,Parking Lot
22.50271893,0.39264986,Parking Lot
35.40545082,0.44629636,Parking Lot
31.99712587,0.16063529,Parking Lot
46.22777382,0.15642919,Parking Lot
35.55973699,0.26655571,Parking Lot
16.64492601,0.08781914,Parking Lot
47.60741823,0.14228768,Parking Lot
36.6345402,0.18010185,Parking Lot
14.20555412,0.45531762,Parking Lot
30.58206253,0.34737101,Parking Lot
21.21108431,0.29212396,Parking Lot
29.05212772,0.13318917,Parking Lot
11.74008961,0.25537698,Parking Lot
58.22080481,0.18709144,Parking Lot
33.49421825,0.09515234,Parking Lot
10.12330735,0.22749076,Parking Lot
41.53768916,0.0882162,Parking Lot
46.21062159,0.17047867,Parking Lot
47.72143254,0.29324555,Parking Lot
33.7352478,0.22836131,Parking Lot
22.84973096,0.26663809,Parking Lot
40.40684873,0.15711504,Parking Lot
31.11095482,0.13559411,Parking Lot
26.12566316,0.63353953,Parking Lot
53.85544279,0.47172921,Parking Lot
17.44782969,0.14566395,Parking Lot
14.05725556,0.25189665,Parking Lot
22.73470613,0.35049501,Parking Lot
55.31241293,0.0723641,Parking Lot
25.00722942,0.1860149,Parking Lot
16.13027157,0.33958487,Parking Lot
36.3314024,0.16748976,Parking Lot
44.35943174,0.32137024,Parking Lot
45.76376886,0.35472087,Parking Lot
18.49432616,0.12635982,Parking Lot
9.765627468,0.2308456,Parking Lot
17.74413314,0.22074742,Parking Lot
17.03224105,0.15398508,Parking Lot
43.82975248,0.28852448,Parking Lot
66.63319616,0.43427449,Parking Lot
57.54809943,0.34809826,Parking Lot
41.9318977,0.25457849,Parking Lot
47.21990205,0.13368434,Parking Lot
12.40499096,0.08976527,Parking Lot
9.792244082,0.31422463,Parking Lot
5.33368209,0.07007396,Parking Lot
20.22849992,0.35599459,Parking Lot
42.47717845,0.3405596,Parking Lot
46.38294378,0.13130486,Parking Lot
37.18744413,0.20594702,Parking Lot
50.27455269,0.16076552,Parking Lot
40.69371953,0.16253236,Parking Lot
32.17767213,0.1570978,Parking Lot
65.34607701,0.22663188,Parking Lot
82.65585521,0.39306852,Parking Lot
46.82254446,0.24344063,Parking Lot
31.35704017,0.18808796,Parking Lot
51.3418688,0.25732596,Parking Lot
23.01140025,0.5113856,Parking Lot
10.40704454,0.04115011,Parking Lot
23.8452485,0.27485556,Parking Lot
14.81341368,0.24991605,Parking Lot
26.98158707,0.24738205,Parking Lot
27.35726816,0.23031047,Parking Lot
25.77271753,0.23885222,Parking Lot
57.3215353,0.13657227,Parking Lot
52.25796752,0.07851174,Parking Lot
34.79589194,0.22275329,Parking Lot
52.96668018,0.07173122,Parking Lot
48.51643911,0.10606501,Parking Lot
18.94208439,0.32463975,Parking Lot
24.03894515,0.12816358,Parking Lot
72.3418255,0.22814968,Parking Lot
60.72047615,0.28573704,Parking Lot
47.18727375,0.12813449,Parking Lot
35.18079027,0.34349632,Parking Lot
20.49716166,0.40507335,Parking Lot
56.10210509,0.19293807,Parking Lot
19.09457892,0.36012197,Parking Lot
25.86300555,0.5002998,Parking Lot
32.44732445,0.29009781,Parking Lot
38.14525167,0.04775438,Parking Lot
33.89026226,0.18908244,Parking Lot
17.28776735,0.15339698,Parking Lot
38.84806334,0.29363109,Parking Lot
14.51269544,0.16549658,Parking Lot
43.57218053,0.12123745,Parking Lot
47.01526986,0.17018807,Parking Lot
17.01943642,0.12135709,Parking Lot
8.559231332,0.09599889,Parking Lot
22.3526411,0.19259003,Parking Lot
32.00609269,0.18527628,Parking Lot
20.69429912,0.23296523,Parking Lot
39.83448266,0.13018871,Parking Lot
35.1399502,0.23409496,Parking Lot
24.41251075,0.58900731,Parking Lot
34.33261716,0.4368517,Parking Lot
54.31932194,0.12160254,Parking Lot
40.96881858,0.21311355,Parking Lot
39.66466443,0.29910677,Parking Lot
28.13241833,0.18043437,Parking Lot
38.84626237,0.15509003,Parking Lot
40.99866614,0.2859715,Parking Lot
6.169499493,0.20368839,Parking Lot
24.85261212,0.5504764,Parking Lot
31.67433739,0.33065257,Parking Lot
15.79193731,0.20146436,Parking Lot
44.36873223,0.22692092,Parking Lot
11.58425177,0.35938412,Parking Lot
35.81379762,0.07862834,Parking Lot
55.985259,0.2721579,Parking Lot
13.02859259,0.18360745,Parking Lot
11.44055178,0.16091755,Parking Lot
22.97563309,0.1698642,Parking Lot
57.72790594,0.30277982,Parking Lot
69.6815454,0.13430415,Parking Lot
85.22483948,0.34829519,Parking Lot
113.0682451,0.40734524,Parking Lot
59.43078663,0.32872263,Parking Lot
50.9165702,0.6708459,Parking Lot
92.97936545,0.57910089,Parking Lot
33.20396315,0.26850433,Parking Lot
25.46382532,0.21164688,Parking Lot
31.41759564,0.17245754,Parking Lot
38.90997075,0.16952571,Parking Lot
13.26867925,0.27559821,Parking Lot
30.95391,0.14531438,Parking Lot
17.70363604,0.1067257,Parking Lot
25.96896155,0.2623197,Parking Lot
34.00419009,0.06033967,Parking Lot
36.75744654,0.14448196,Parking Lot
33.46588717,0.23718939,Parking Lot
28.63040342,0.06875727,Parking Lot
17.54745637,0.34407861,Parking Lot
29.78269163,0.31376155,Parking Lot
16.91825156,0.11315835,Parking Lot
16.5229649,0.78848606,Parking Lot
57.05267815,0.28001344,Parking Lot
64.80495235,0.10120446,Parking Lot
67.65343155,0.16547663,Parking Lot
40.62221078,0.38556961,Parking Lot
22.58956664,0.13800704,Parking Lot
21.69293894,0.28025267,Parking Lot
24.16692624,0.27762915,Parking Lot
11.58544345,0.19121015,Parking Lot
27.16064867,0.21689559,Parking Lot
30.13225939,0.26557188,Parking Lot
31.25415326,0.14662261,Parking Lot
16.35206409,0.22191846,Parking Lot
63.29536603,0.2670941,Parking Lot
74.4664048,0.50765278,Parking Lot
97.99399239,0.21452707,Parking Lot
67.70124348,0.12243582,Parking Lot
32.0093462,0.33507217,Parking Lot
8.468385974,0.33361788,Parking Lot
23.9806773,0.15791673,Parking Lot
29.69738185,0.10171441,Parking Lot
17.84911247,0.22130026,Parking Lot
19.1727849,0.14357613,Parking Lot
11.74225809,0.13924756,Parking Lot
13.44638096,0.2875411,Parking Lot
16.80879606,0.07234826,Parking Lot
5.858723496,0.38603729,Parking Lot
14.44963058,0.22805803,Parking Lot
65.78567397,1.19865617,Parking Lot
23.67358393,1.80121793,Parking Lot
104.477161,60.5769283,Parking Lot
68.91967389,0.8267275,Parking Lot
40.34693358,0.48224712,Parking Lot
28.22818026,0.51669901,Parking Lot
22.31544812,0.32068933,Parking Lot
47.80928567,0.30328902,Parking Lot
24.7834495,0.21874839,Parking Lot
44.76509758,0.1525544,Parking Lot
24.7944394,0.24056223,Parking Lot
29.16863056,0.22297482,Parking Lot
26.92536767,0.271635,Parking Lot
12.51901054,0.22475296,Parking Lot
34.9124918,0.18649554,Parking Lot
87.7150285,0.42054284,Parking Lot
110.9201767,0.30864624,Parking Lot
49.70440303,0.11104163,Parking Lot
53.88836836,0.10777959,Parking Lot
31.91462237,0.44772249,Parking Lot
45.5161385,1.55452646,Parking Lot
38.831325,2.29082315,Parking Lot
42.40486483,2.75807229,Parking Lot
51.22021602,2.60058396,Parking Lot
56.19570122,0.88700847,Parking Lot
25.53257723,0.46729467,Parking Lot
23.19125663,0.25308037,Parking Lot
46.45031242,0.38750533,Parking Lot
60.53819985,0.19271535,Parking Lot
41.49286223,0.09874193,Parking Lot
42.56311755,0.40646719,Parking Lot
9.563222522,0.24725506,Parking Lot
30.59714372,0.18012746,Parking Lot
25.79634022,0.1028775,Parking Lot
22.45329573,0.36876884,Parking Lot
24.17959936,0.30420088,Parking Lot
24.79607277,0.41908186,Parking Lot
58.10176094,0.13817187,Parking Lot
42.45419839,0.14814516,Parking Lot
54.6332829,0.240558,Parking Lot
26.33808651,0.25436165,Parking Lot
20.9946984,0.13796787,Parking Lot
14.55266519,0.09112843,Parking Lot
54.43892579,0.12161381,Parking Lot
39.80416983,0.17840698,Parking Lot
13.0370629,0.08907874,Parking Lot
29.45239793,0.25046077,Parking Lot
33.57912222,0.1458397,Parking Lot
26.36263333,0.11245377,Parking Lot
45.8785233,0.30197933,Parking Lot
32.14555702,0.25099298,Parking Lot
18.63613697,0.2686576,Parking Lot
10.31162494,0.25809167,Parking Lot
17.7948542,0.16381967,Parking Lot
23.19053343,0.25093304,Parking Lot
25.19398263,0.15251724,Parking Lot
41.41479658,0.366796,Parking Lot
100.3910964,0.16873691,Parking Lot
70.32770596,0.11450539,Parking Lot
43.35975287,0.32323744,Parking Lot
31.21464081,0.21298523,Parking Lot
42.62934061,0.13430799,Parking Lot
47.35701005,0.08949063,Parking Lot
16.61078072,0.16900165,Parking Lot
92.42713823,0.45018155,Parking Lot
97.43520204,0.83747512,Parking Lot
22.99209345,0.14140685,Parking Lot
39.31399274,0.03614963,Parking Lot
8.012640014,0.11924043,Parking Lot
16.99119257,0.41161904,Parking Lot
27.18381872,0.1232255,Parking Lot
17.50752764,0.25826154,Parking Lot
24.0781345,0.28882532,Parking Lot
10.47907634,0.16000377,Parking Lot
18.76269927,0.53202104,Parking Lot
33.40099641,0.39199573,Parking Lot
18.38160018,0.20452187,Parking Lot
16.20156091,0.16781785,Parking Lot
28.07718335,0.40209439,Parking Lot
16.00152855,0.09280421,Parking Lot
35.42609243,0.19472511,Parking Lot
38.04438256,0.13093956,Parking Lot
27.77024047,0.11834576,Parking Lot
32.20189872,0.11604766,Parking Lot
16.61831086,0.47271307,Parking Lot
22.55421027,0.29506912,Parking Lot
12.68444969,0.12331756,Parking Lot
37.80955435,0.26824195,Parking Lot
16.60745242,0.18411974,Parking Lot
13.80983566,0.10065478,Parking Lot
19.83362609,0.13183616,Parking Lot
25.32982608,0.12509546,Parking Lot
29.44254624,0.21057042,Parking Lot
29.63748682,0.17445426,Parking Lot
48.59937267,0.24626541,Parking Lot
34.78419325,0.30537704,Parking Lot
10.97892909,0.06035948,Parking Lot
12.82767773,0.4425424,Parking Lot
29.11229433,0.24652798,Parking Lot
5.097906335,0.19493137,Parking Lot
35.73349258,0.38863899,Parking Lot
40.31560286,0.3556055,Parking Lot
43.4737715,0.15913213,Parking Lot
35.26995673,0.19622639,Parking Lot
35.58803806,0.15262597,Parking Lot
22.61077244,0.12518847,Parking Lot
40.46917338,0.27680033,Parking Lot
60.57640676,0.73370347,Parking Lot
68.54073327,0.39217622,Parking Lot
67.24461971,0.36953328,Parking Lot
61.02291986,0.27350638,Parking Lot
56.92461908,0.40475561,Parking Lot
51.79783651,0.27134999,Parking Lot
46.69386442,0.16686452,Parking Lot
58.1948842,0.40731974,Parking Lot
89.38237972,0.52723748,Parking Lot
75.55313958,0.32095599,Parking Lot
53.63373245,0.28810814,Parking Lot
71.27060395,0.20867036,Parking Lot
48.27929356,0.12339596,Parking Lot
23.53227289,0.06134988,Parking Lot
25.31529215,0.37115307,Parking Lot
10.6371614,0.04439101,Parking Lot
30.19202124,0.21185561,Parking Lot
19.16435861,0.23036763,Parking Lot
27.77441151,0.06883724,Parking Lot
5.327188791,0.39057596,Parking Lot
8.035428582,0.1690239,Parking Lot
27.12538355,0.22389942,Parking Lot
29.99931286,0.40756046,Parking Lot
27.60657571,0.45065494,Parking Lot
38.41741626,0.05182908,Parking Lot
37.76072462,0.10322253,Parking Lot
17.42388593,0.31683575,Parking Lot
24.47504555,0.22766405,Parking Lot
20.10852726,0.11638974,Parking Lot
16.22074639,0.1886983,Parking Lot
12.58481625,0.24156773,Parking Lot
13.74534458,0.34036288,Parking Lot
26.55767395,0.329649,Parking Lot
37.34620051,0.33706024,Parking Lot
36.57241955,0.55305325,Parking Lot
69.36764162,0.89925644,Parking Lot
18.78698397,0.4757253,Parking Lot
27.32585151,0.25970692,Parking Lot
22.0972985,0.12941579,Parking Lot
26.51253123,0.08044014,Parking Lot
15.57225237,0.17925618,Parking Lot
16.18017474,0.15642879,Parking Lot
32.37133306,0.04684926,Parking Lot
22.93691244,0.16546794,Parking Lot
42.28740495,0.29019677,Parking Lot
59.70194846,0.36079189,Parking Lot
28.68738196,0.2344846,Parking Lot
49.22160589,0.21341619,Parking Lot
35.07359214,0.24914085,Parking Lot
25.59298109,0.28996315,Parking Lot
11.62853905,0.11641056,Parking Lot
8.787798726,0.1015307,Parking Lot
15.36460299,0.24322348,Parking Lot
19.90854671,0.15660178,Parking Lot
20.08928329,0.26013735,Parking Lot
29.49075541,0.24981807,Parking Lot
18.58532006,0.05325385,Parking Lot
9.267408432,0.50653023,Parking Lot
18.85380344,0.29733265,Parking Lot
31.69337165,0.27299789,Parking Lot
22.8729603,0.10794147,Parking Lot
47.87773988,0.39397992,Parking Lot
46.71902743,0.1088362,Parking Lot
32.26210907,0.26774912,Parking Lot
8.086288346,0.18823163,Parking Lot
10.1028146,0.08255805,Parking Lot
25.76721857,0.47389177,Parking Lot
31.29972644,1.32993929,Parking Lot
67.72188452,1.64829397,Parking Lot
46.61976384,0.39704478,Parking Lot
65.97175532,0.27359872,Parking Lot
50.73139107,0.12067741,Parking Lot
65.40877047,0.38662936,Parking Lot
50.0752253,0.22585219,Parking Lot
24.02755873,0.58365295,Parking Lot
22.42982275,0.90051414,Parking Lot
32.52040608,0.52916783,Parking Lot
21.35749362,0.18313121,Parking Lot
18.18025593,0.1367524,Parking Lot
13.96550617,0.22573965,Parking Lot
15.93546109,0.14279019,Parking Lot
4.829879942,0.29889705,Parking Lot
14.84784477,0.55916132,Parking Lot
57.04076098,0.36501404,Parking Lot
41.81162022,0.29203726,Parking Lot
40.943929,0.41985039,Parking Lot
53.62163975,0.15141156,Parking Lot
44.02440739,0.32119076,Parking Lot
28.80314039,0.08781742,Parking Lot
40.00971195,0.34859384,Parking Lot
33.56638047,0.29129279,Parking Lot
25.76011211,0.79739224,Parking Lot
46.34034738,1.01594784,Parking Lot
20.90670844,0.56023096,Parking Lot
28.8915505,0.25406145,Parking Lot
31.46035165,0.24367356,Parking Lot
35.77748996,0.27468174,Parking Lot
18.95644673,0.09360092,Parking Lot
19.50766776,0.24618536,Parking Lot
46.8420813,0.28033536,Parking Lot
50.03991154,0.28787494,Parking Lot
30.04402325,0.0197667,Parking Lot
41.41186769,0.21621308,Parking Lot
63.43501173,0.50199707,Parking Lot
36.16144778,0.41575436,Parking Lot
30.52648439,0.16427147,Parking Lot
38.68654637,0.46718527,Parking Lot
51.69382582,1.1423713,Parking Lot
52.45535284,0.31286202,Parking Lot
33.17298125,0.06831645,Parking Lot
35.19919371,0.21131141,Parking Lot
17.59019401,0.17985999,Parking Lot
13.97599307,0.11216696,Parking Lot
10.34309093,0.4032324,Parking Lot
13.58462744,0.1743996,Parking Lot
19.80285898,0.52062809,Parking Lot
32.09967048,0.3995622,Parking Lot
61.58061184,0.07290289,Parking Lot
65.08140201,0.63687229,Parking Lot
29.53604119,0.61209304,Parking Lot
21.24954484,0.23341003,Parking Lot
19.14446621,0.21318303,Parking Lot
16.2135253,0.33112485,Parking Lot
18.79718797,0.21327293,Parking Lot
27.16961247,0.19239147,Parking Lot
11.33298809,0.34984501,Parking Lot
24.13148334,0.08398694,Parking Lot
49.71454933,0.16194832,Parking Lot
9.926363991,0.09406385,Parking Lot
30.87567238,0.20482274,Parking Lot
20.23706491,0.22277742,Parking Lot
19.39023263,0.21417306,Parking Lot
36.21620687,0.15472145,Parking Lot
16.68879633,0.19350703,Parking Lot
26.54765513,0.10576488,Parking Lot
31.61825341,0.48953323,Parking Lot
36.93502627,0.15394072,Parking Lot
23.9632506,0.16167289,Parking Lot
5.394375219,0.4156311,Parking Lot
11.33647974,0.42485957,Parking Lot
12.00709608,0.15573213,Parking Lot
18.12375991,0.20827248,Parking Lot
19.85290649,0.35776705,Parking Lot
7.881701101,0.17430434,Parking Lot
24.56673181,0.17402559,Parking Lot
19.62392729,0.30904776,Parking Lot
24.40686126,0.23591896,Parking Lot
37.86074413,0.26354029,Parking Lot
29.71995759,0.29819779,Parking Lot
69.95981651,0.23015425,Parking Lot
29.15276652,0.28894502,Parking Lot
30.76461146,0.47845949,Parking Lot
23.16011106,1.00336235,Parking Lot
46.04735235,0.5833909,Parking Lot
29.37287793,0.33565009,Parking Lot
58.90169183,0.42231194,Parking Lot
14.44629838,0.45072274,Parking Lot
18.98369721,0.01927746,Parking Lot
22.89103514,0.47612496,Parking Lot
56.3652437,1.04757047,Parking Lot
46.80352121,1.75104106,Parking Lot
75.07855636,1.18660107,Parking Lot
63.79987186,0.61565613,Parking Lot
35.13256352,0.5792515,Parking Lot
42.21016591,0.51782718,Parking Lot
54.33721809,0.24710167,Parking Lot
37.03291337,0.3737484,Parking Lot
30.01046358,0.22330911,Parking Lot
27.37068377,0.203662,Parking Lot
45.78109818,0.44156868,Parking Lot
41.34481103,0.22294728,Parking Lot
52.94016078,0.16755127,Parking Lot
11.7331981,0.36779039,Parking Lot
30.73215269,0.39351028,Parking Lot
31.02404679,0.21902604,Parking Lot
29.79920972,0.23945172,Parking Lot
33.61745642,0.18888529,Parking Lot
41.14970523,0.09729487,Parking Lot
33.92480085,0.16890513,Parking Lot
17.65039005,0.26488544,Parking Lot
22.22896421,0.08050888,Parking Lot
22.18486302,0.71220816,Parking Lot
39.18962189,0.41372471,Parking Lot
83.92741189,0.9390184,Parking Lot
77.86217708,1.20814682,Parking Lot
42.40753223,0.42256761,Parking Lot
52.85462957,0.14000264,Parking Lot
13.54227124,0.25213234,Parking Lot
11.46177903,0.26869965,Parking Lot
11.36860769,0.14683562,Parking Lot
17.01832934,0.33838682,Parking Lot
26.80581362,0.2319124,Parking Lot
12.29612456,0.10263049,Parking Lot
13.38235514,0.36500539,Parking Lot
50.8494174,0.45891972,Parking Lot
98.29777139,0.22135275,Parking Lot
78.02317203,0.23749671,Parking Lot
42.25988502,0.30924911,Parking Lot
12.7581358,0.42672226,Parking Lot
6.625547694,0.1894159,Parking Lot
26.63061068,0.08026261,Parking Lot
33.58301434,0.3488312,Parking Lot
30.69330308,0.33572642,Parking Lot
54.16913527,0.11244506,Parking Lot
42.73217252,0.11819346,Parking Lot
13.89349414,0.23931017,Parking Lot
44.84597288,0.17518918,Parking Lot
24.76031659,0.12697581,Parking Lot
9.745075821,0.2100506,Parking Lot
7.533625223,0.25762751,Parking Lot
14.82630077,0.5981422,Parking Lot
33.95791367,1.58473167,Parking Lot
45.7623665,1.00312457,Parking Lot
32.84777502,0.28950841,Parking Lot
34.65200986,0.26088289,Parking Lot
32.70085222,0.29238219,Parking Lot
12.74507385,0.0968814,Parking Lot
6.465361552,0.28840314,Parking Lot
14.17258153,0.08028694,Parking Lot
19.41220705,0.13781901,Parking Lot
33.42265703,0.24300238,Parking Lot
74.9250859,0.31517447,Parking Lot
51.27700217,0.28040028,Parking Lot
18.68816136,0.37490268,Parking Lot
32.57590135,0.3084677,Parking Lot
16.54352348,0.26065686,Parking Lot
18.99769033,0.23156553,Parking Lot
52.95030381,0.19710439,Parking Lot
38.06026933,0.27200211,Parking Lot
9.269078651,0.25369317,Parking Lot
15.41730905,0.33724767,Parking Lot
12.91122458,0.13965774,Parking Lot
8.385291077,0.33401864,Parking Lot
13.56542452,0.24411219,Parking Lot
13.0416091,0.25639651,Parking Lot
47.16317888,0.11109175,Parking Lot
28.3560835,0.26760202,Parking Lot
16.61263871,0.1525782,Parking Lot
33.8805652,0.11788402,Parking Lot
25.61596763,0.12793963,Parking Lot
21.94582631,0.25912407,Parking Lot
44.14459796,0.21096983,Parking Lot
79.14642368,0.43075667,Parking Lot
58.03137988,0.21225356,Parking Lot
43.59429211,0.25916831,Parking Lot
38.36953194,1.39993218,Parking Lot
55.60433413,0.83464366,Parking Lot
57.74767046,0.21131581,Parking Lot
22.59145588,0.18792807,Parking Lot
5.749895965,0.29668814,Parking Lot
30.92295364,0.21280871,Parking Lot
51.73974263,0.06198265,Parking Lot
5.079922557,0.1304253,Parking Lot
59.29706789,0.19482804,Parking Lot
76.82670784,0.26718447,Parking Lot
61.62606765,0.1939291,Parking Lot
40.50096522,0.2516087,Parking Lot
55.66387345,0.56207808,Parking Lot
48.43456335,0.59002528,Parking Lot
40.90119426,1.52243736,Parking Lot
85.62951014,1.03231668,Parking Lot
55.11738809,0.49584892,Parking Lot
23.81893314,0.19660436,Parking Lot
32.3058933,0.24462078,Parking Lot
39.47785754,0.41646735,Parking Lot
38.11995373,0.05024096,Parking Lot
52.27783403,0.23381462,Parking Lot
43.36376681,0.20548784,Parking Lot
28.03397288,0.27990827,Parking Lot
19.50195018,0.1839306,Parking Lot
20.97459981,0.31611288,Parking Lot
28.96533106,0.14925494,Parking Lot
38.32313564,0.19403287,Parking Lot
3.127574933,0.16841307,Parking Lot
18.14941201,0.14696668,Parking Lot
14.07102805,0.21192555,Parking Lot
18.15963962,0.16670311,Parking Lot
21.6829721,0.13989686,Parking Lot
18.4906573,0.1559986,Parking Lot
43.00128847,0.39853393,Parking Lot
23.75097417,0.88905847,Parking Lot
25.3440046,0.85898172,Parking Lot
44.16335169,0.14512076,Parking Lot
8.590288145,0.13778299,Parking Lot
19.43167659,0.37207362,Parking Lot
16.74012348,0.13765715,Parking Lot
36.96238865,0.23011407,Parking Lot
72.42465063,0.17617747,Parking Lot
