jmag,Environment
9.961198190497138,Parking Lot
13.253092814344168,Parking Lot
11.325233882354075,Parking Lot
15.745265063109903,Parking Lot
19.76381918237577,Parking Lot
28.21703888149903,Parking Lot
13.29225056188711,Parking Lot
11.70555321204454,Parking Lot
17.40936169881051,Parking Lot
19.426044431380056,Parking Lot
10.279839329482238,Parking Lot
28.568580506562004,Parking Lot
20.89146618502416,Parking Lot
11.762700785107242,Parking Lot
45.38829135812438,Parking Lot
38.25344854728614,Parking Lot
45.980353794205065,Parking Lot
70.28184695075996,Parking Lot
43.18600455714577,Parking Lot
36.08531735817035,Parking Lot
18.922558167699894,Parking Lot
40.1878370934517,Parking Lot
13.390822416861793,Parking Lot
15.06687835087363,Parking Lot
26.549058846028462,Parking Lot
15.925865703627078,Parking Lot
28.018634991913572,Parking Lot
27.10638289702327,Parking Lot
38.91951589639783,Parking Lot
7.1214340718710085,Parking Lot
25.50574086769332,Parking Lot
34.799555227040436,Parking Lot
38.195192053448466,Parking Lot
28.039407155645307,Parking Lot
23.716849934380672,Parking Lot
25.60919780567222,Parking Lot
19.692722863027644,Parking Lot
27.5725311208438,Parking Lot
10.31158826224034,Parking Lot
28.59287265194338,Parking Lot
39.63318282702031,Parking Lot
79.34998015380972,Parking Lot
69.2922086483054,Parking Lot
27.318382989483,Parking Lot
63.17627036190062,Parking Lot
69.49677307681507,Parking Lot
8.217495804077222,Parking Lot
14.011119370340547,Parking Lot
28.131565750238753,Parking Lot
28.02972847549748,Parking Lot
33.33760870263547,Parking Lot
61.30664302536944,Parking Lot
67.29722590723945,Parking Lot
14.839902846381346,Parking Lot
29.32297182227671,Parking Lot
22.872782970377923,Parking Lot
29.824168978195157,Parking Lot
21.86730807758174,Parking Lot
6.398667962162363,Parking Lot
19.838914112421833,Parking Lot
6.672432027380202,Parking Lot
34.95696639927352,Parking Lot
26.801370655249155,Parking Lot
36.19133638041087,Parking Lot
56.84700850528312,Parking Lot
59.483087722475695,Parking Lot
23.847299637484966,Parking Lot
24.862152441008845,Parking Lot
15.35425022591495,Parking Lot
14.993436063823562,Parking Lot
31.096547782669564,Parking Lot
6.487644873141812,Parking Lot
16.446193754177955,Parking Lot
10.505052355889957,Parking Lot
30.70451758292127,Parking Lot
13.538481783422162,Parking Lot
7.710436044740834,Parking Lot
20.84232878063437,Parking Lot
15.289668276324896,Parking Lot
24.27494683824976,Parking Lot
15.114803637491248,Parking Lot
15.286201653776596,Parking Lot
18.648626866340685,Parking Lot
30.282133494851017,Parking Lot
22.435031201223477,Parking Lot
15.648005751532473,Parking Lot
27.60530066853129,Parking Lot
34.49238257934712,Parking Lot
59.337106400632656,Parking Lot
47.33685861989555,Parking Lot
16.508544938910116,Parking Lot
31.41691087614979,Parking Lot
30.374754665674935,Parking Lot
27.331548364480795,Parking Lot
21.63701645329415,Parking Lot
23.906463895774916,Parking Lot
41.722094158847646,Parking Lot
29.04103675835012,Parking Lot
33.072857511866545,Parking Lot
42.80101498796665,Parking Lot
17.452305406447262,Parking Lot
26.07320979472995,Parking Lot
38.18619154877166,Parking Lot
28.23068063295153,Parking Lot
7.672768014220035,Parking Lot
21.64519505571683,Parking Lot
16.361518878148402,Parking Lot
33.169775775544885,Parking Lot
6.400436625731318,Parking Lot
12.340684745992284,Parking Lot
26.998241868679077,Parking Lot
36.374920219844796,Parking Lot
16.613780906220686,Parking Lot
19.559212177385444,Parking Lot
26.65889637625639,Parking Lot
27.479239891232037,Parking Lot
19.144456873986705,Parking Lot
6.240720791702829,Parking Lot
19.39511577691733,Parking Lot
13.494974027388613,Parking Lot
10.13673635840488,Parking Lot
7.2386169949800365,Parking Lot
20.359518068950234,Parking Lot
21.82482597868676,Parking Lot
28.0107277484869,Parking Lot
39.21046258334509,Parking Lot
16.296526040849397,Parking Lot
49.4116829909713,Parking Lot
49.0808849145984,Parking Lot
20.817730615991408,Parking Lot
12.200993607074333,Parking Lot
21.235310452168488,Parking Lot
21.19527912060176,Parking Lot
22.388042991741465,Parking Lot
40.060835562928304,Parking Lot
29.233686407975668,Parking Lot
71.019074374424,Parking Lot
37.66776608719958,Parking Lot
13.672571447976877,Parking Lot
15.852162786191185,Parking Lot
14.707331097103395,Parking Lot
25.733930616982757,Parking Lot
52.10527356227882,Parking Lot
47.767745906625066,Parking Lot
27.19529554904769,Parking Lot
16.32097806505427,Parking Lot
12.936846756452843,Parking Lot
30.6622439002794,Parking Lot
17.001761555791497,Parking Lot
28.219718283497482,Parking Lot
23.88665997999754,Parking Lot
37.16458159323253,Parking Lot
16.273070546151956,Parking Lot
15.294864530296364,Parking Lot
20.903681517855993,Parking Lot
23.301281080662054,Parking Lot
13.814524096040005,Parking Lot
16.382076455689997,Parking Lot
6.498457970936246,Parking Lot
29.566425637867752,Parking Lot
24.46422222348049,Parking Lot
21.435883023566525,Parking Lot
25.36669950939614,Parking Lot
22.82425630770936,Parking Lot
38.46801497348162,Parking Lot
35.10967486320399,Parking Lot
18.800808918770674,Parking Lot
24.90059605712351,Parking Lot
27.72170934484392,Parking Lot
42.117402056635356,Parking Lot
31.987084018401255,Parking Lot
14.835101111892607,Parking Lot
26.958321182891577,Parking Lot
14.126547207296325,Parking Lot
53.293926717778135,Parking Lot
57.72717561080135,Parking Lot
30.866511318908113,Parking Lot
32.655919279660445,Parking Lot
14.333174840209143,Parking Lot
20.308934388584277,Parking Lot
12.200660842755347,Parking Lot
19.417917524804437,Parking Lot
34.691809998907054,Parking Lot
20.69106725135244,Parking Lot
23.950430559801156,Parking Lot
16.53993337350552,Parking Lot
49.84516186150763,Parking Lot
69.49394164242054,Parking Lot
43.471813960312886,Parking Lot
27.185630395485006,Parking Lot
33.049426076708315,Parking Lot
19.82356617765772,Parking Lot
38.11538487277843,Parking Lot
30.96686777832123,Parking Lot
7.311999999997241,Parking Lot
21.29970459889239,Parking Lot
35.96169663683609,Parking Lot
15.87944898287788,Parking Lot
65.95365455378386,Parking Lot
83.85137148550253,Parking Lot
65.77507980990882,Parking Lot
32.18507610679232,Parking Lot
14.36510790074147,Parking Lot
23.401111084736296,Parking Lot
14.397913911399192,Parking Lot
20.30877888993022,Parking Lot
16.34459387687597,Parking Lot
29.547395705888455,Parking Lot
4.801504035194204,Parking Lot
15.477191734934168,Parking Lot
33.1640385508161,Parking Lot
33.21836841266892,Parking Lot
11.491529793713534,Parking Lot
8.473618471463823,Parking Lot
18.14843445039347,Parking Lot
15.253024913107035,Parking Lot
10.31840394634732,Parking Lot
16.636362493046335,Parking Lot
31.103377067453064,Parking Lot
24.06410821118688,Parking Lot
5.632291895845006,Parking Lot
15.80243050926307,Parking Lot
17.6733322551274,Parking Lot
11.402180712477266,Parking Lot
16.184466040003585,Parking Lot
16.234466698971598,Parking Lot
34.83415944155962,Parking Lot
28.108567661834343,Parking Lot
15.245152836231656,Parking Lot
30.969099518717,Parking Lot
21.034185223105624,Parking Lot
31.00508332515916,Parking Lot
36.17664630669745,Parking Lot
45.59863972752004,Parking Lot
32.97747026380165,Parking Lot
25.40625159286128,Parking Lot
32.60413852564853,Parking Lot
3.704450971465096,Parking Lot
8.685063557624849,Parking Lot
16.65167312914852,Parking Lot
10.70109531777001,Parking Lot
26.00749741901239,Parking Lot
26.53282097704624,Parking Lot
17.12698414666,Parking Lot
48.94830359676375,Parking Lot
51.13931030284681,Parking Lot
47.356309478803546,Parking Lot
27.11748905553452,Parking Lot
11.880075066461972,Parking Lot
44.7878182997077,Parking Lot
40.50166312745264,Parking Lot
40.966325672307455,Parking Lot
33.61932146846096,Parking Lot
23.514041103138936,Parking Lot
35.34934829668365,Parking Lot
42.97949357542502,Parking Lot
14.044731111700854,Parking Lot
22.267807099035394,Parking Lot
17.225996226632205,Parking Lot
24.414543473104274,Parking Lot
22.77454706465046,Parking Lot
17.68005938904666,Parking Lot
50.212047677826654,Parking Lot
50.10576746244048,Parking Lot
39.93543742091608,Parking Lot
4.035966798674298,Parking Lot
25.179203184374675,Parking Lot
24.082276075986577,Parking Lot
38.688241366078415,Parking Lot
19.375790925792653,Parking Lot
34.66366685739292,Parking Lot
36.727205788083026,Parking Lot
28.359654440774896,Parking Lot
21.992325252235673,Parking Lot
23.941476249383157,Parking Lot
24.481060312000924,Parking Lot
18.830196732905552,Parking Lot
17.64040929230132,Parking Lot
41.47961721135035,Parking Lot
31.772614387239656,Parking Lot
8.874065809985769,Parking Lot
19.38631117567232,Parking Lot
25.953159730557154,Parking Lot
26.736910835024094,Parking Lot
26.644787933096172,Parking Lot
38.37923011212472,Parking Lot
57.516993175927276,Parking Lot
43.23010604890853,Parking Lot
12.692596267123427,Parking Lot
18.372646543156076,Parking Lot
24.76329129982556,Parking Lot
19.21760455936828,Parking Lot
38.677643413223684,Parking Lot
47.5027360159403,Parking Lot
31.26189215322731,Parking Lot
63.26281442521296,Parking Lot
65.3820044048718,Parking Lot
57.45707407273571,Parking Lot
19.07857919238547,Parking Lot
24.704255827682736,Parking Lot
13.308529745997063,Parking Lot
21.471170065928202,Parking Lot
16.27340864723874,Parking Lot
47.14584270113688,Parking Lot
18.988579225421745,Parking Lot
43.227940374245236,Parking Lot
20.366591000945093,Parking Lot
28.465783337200804,Parking Lot
18.106565356238885,Parking Lot
23.409217863899315,Parking Lot
23.843018873446997,Parking Lot
11.67345038966322,Parking Lot
27.056378637941673,Parking Lot
7.599496628064251,Parking Lot
24.30404742012925,Parking Lot
44.415297634934305,Parking Lot
29.08820140538104,Parking Lot
20.57511168863528,Parking Lot
74.29678929804912,Parking Lot
75.05862053088042,Parking Lot
8.6778453546974,Parking Lot
36.241854602107225,Parking Lot
25.64634001178982,Parking Lot
15.851517939931886,Parking Lot
19.4395006108741,Parking Lot
40.99920273615842,Parking Lot
59.514161037532816,Parking Lot
12.749530226646263,Parking Lot
16.035808086902406,Parking Lot
6.015017539457868,Parking Lot
21.808912879829386,Parking Lot
14.95029166939607,Parking Lot
14.084247548236913,Parking Lot
22.417943282111548,Parking Lot
26.661960261765753,Parking Lot
68.1413408218461,Parking Lot
79.11324430206831,Parking Lot
50.252463233160356,Parking Lot
19.6087321364733,Parking Lot
37.37972478497401,Parking Lot
34.328896588735404,Parking Lot
28.138785261625916,Parking Lot
18.202182314221115,Parking Lot
12.349277752156482,Parking Lot
28.749198319245288,Parking Lot
7.746168665857167,Parking Lot
12.46363606657765,Parking Lot
19.206248983075916,Parking Lot
26.271907524956628,Parking Lot
2.2836245313077117,Parking Lot
12.586279394643665,Parking Lot
12.644786435533854,Parking Lot
12.776001565434965,Parking Lot
27.01501426985842,Parking Lot
11.038079950791234,Parking Lot
7.063750349496346,Parking Lot
11.473041488634909,Parking Lot
17.637529900746912,Parking Lot
25.013119057806776,Parking Lot
57.96916908151336,Parking Lot
33.01265024198832,Parking Lot
56.229021545815236,Parking Lot
48.86945652450242,Parking Lot
9.07554411591858,Parking Lot
18.33239689729776,Parking Lot
15.62403753836259,Parking Lot
40.05705042811216,Parking Lot
59.329762084491676,Parking Lot
55.21222143693453,Parking Lot
33.48240499127512,Parking Lot
31.84426504097458,Parking Lot
32.370191781936875,Parking Lot
25.471611825712785,Parking Lot
34.762911270493895,Parking Lot
27.63051653516645,Parking Lot
27.789053168458494,Parking Lot
13.190847622508832,Parking Lot
28.301576210522146,Parking Lot
25.84906746867183,Parking Lot
18.119777702831605,Parking Lot
28.816961342232844,Parking Lot
20.282170224106835,Parking Lot
12.48397148346595,Parking Lot
27.91254377516156,Parking Lot
54.36382371577932,Parking Lot
18.5727299016592,Parking Lot
9.11135165603945,Parking Lot
16.071916500533714,Parking Lot
47.62437296175129,Parking Lot
71.82140697590934,Parking Lot
19.616351572086263,Parking Lot
4.846603862496143,Parking Lot
11.539323377054297,Parking Lot
24.21671284464658,Parking Lot
37.12000389278044,Parking Lot
26.23171256323239,Parking Lot
18.709905504841196,Parking Lot
34.947323574213584,Parking Lot
60.613725516590435,Parking Lot
51.99513312801251,Parking Lot
34.22652370604121,Parking Lot
27.098797777761906,Parking Lot
48.2660645174244,Parking Lot
61.57214000666466,Parking Lot
46.1635628607641,Parking Lot
24.71973545571009,Parking Lot
75.21920204310932,Parking Lot
72.68026571912668,Parking Lot
24.30522651613514,Parking Lot
26.155550864012767,Parking Lot
10.26464071460804,Parking Lot
16.44589626623731,Parking Lot
62.413293327618014,Parking Lot
66.52373730481271,Parking Lot
19.9223298085317,Parking Lot
20.15162415291601,Parking Lot
38.59572515189614,Parking Lot
13.192865079280205,Parking Lot
8.118517352320854,Parking Lot
22.180845430219925,Parking Lot
27.446031115606523,Parking Lot
12.792275833498287,Parking Lot
17.577190219143723,Parking Lot
11.18262294812753,Parking Lot
21.02208638551381,Parking Lot
33.6445570040662,Parking Lot
14.198237777982126,Parking Lot
25.371805237322423,Parking Lot
26.71158289956454,Parking Lot
27.609800596893113,Parking Lot
8.484692157056733,Parking Lot
29.134378678798086,Parking Lot
35.37863820160075,Parking Lot
9.564921588811972,Parking Lot
21.03671383559098,Parking Lot
13.837357262126668,Parking Lot
14.582647221947491,Parking Lot
24.03047750253417,Parking Lot
13.766611093508823,Parking Lot
17.661422621069054,Parking Lot
13.865962966922488,Parking Lot
17.96267310285959,Parking Lot
38.75115261512662,Parking Lot
14.721883846854123,Parking Lot
24.997178340762943,Parking Lot
6.021812351774534,Parking Lot
16.58986738946067,Parking Lot
44.839897591326,Parking Lot
54.764722595846116,Parking Lot
17.114553017825514,Parking Lot
8.40432632637125,Parking Lot
19.753918193621622,Parking Lot
21.895992784059136,Parking Lot
15.422228276085525,Parking Lot
27.697387963489703,Parking Lot
38.196443080482666,Parking Lot
36.37465635577375,Parking Lot
32.64352494752972,Parking Lot
16.378984126010447,Parking Lot
26.81360119418036,Parking Lot
52.291834936253416,Parking Lot
33.41124996165358,Parking Lot
8.096696857354077,Parking Lot
13.751144715986372,Parking Lot
20.219452737399795,Parking Lot
25.32426158844903,Parking Lot
26.09009775757575,Parking Lot
30.147666261254404,Parking Lot
32.16935481168417,Parking Lot
40.616144881071385,Parking Lot
29.27261732404383,Parking Lot
32.88982397338934,Parking Lot
