T_HIP,T_THIGH,T_CALF,Environment
0.0009434906126497533,0.007429833757182745,0.0018205152786953459,Parking
0.0003919288464299442,0.004676453654329101,0.0011476331922616054,Parking
0.0006702048860902214,0.004492549293711801,0.0010951695397913512,Parking
0.0006538861763639344,0.004425486064551505,0.0010582320122385002,Parking
0.0012104945272347857,0.00803830072035212,0.001953595878721161,Parking
0.001394926882460547,0.014313279284860985,0.0035147795955479304,Parking
0.0015580627251034179,0.014914571181389879,0.0036538178429698412,Parking
0.0019592533735718243,0.013761860904734018,0.0033676137062074083,Parking
0.0009387814365140776,0.01093040111287949,0.002682362199128914,Parking
0.003105234155735068,0.02433664507777765,0.005971090667681689,Parking
0.002904617563982898,0.022029628634812375,0.005404780598264347,Parking
0.0005161642941689383,0.006632382225496004,0.001629270288775167,Parking
0.0029095403584958545,0.02070652938550242,0.005071328938327901,Parking
0.0039942513081802355,0.03145676537334212,0.007717187019613482,Parking
0.0009444043718046503,0.010963459818650918,0.002688504944365548,Parking
0.003162593240240079,0.016059003440167308,0.0037973045541821603,Parking
0.002569854399749935,0.018745000580586656,0.004584243933417211,Parking
0.0021377051805313474,0.005591447159742811,0.0009954823497844208,Parking
0.0004562487490499001,0.0023997463304927095,0.0005652669602617673,Parking
0.00033690833119470043,0.002066441981896039,0.0004980601493420502,Parking
0.001296329794412461,0.009370323987429013,0.0022952466794902786,Parking
0.0007791923409657713,0.0067230698411174525,0.0016364989306196993,Parking
0.0011298553735761933,0.008609917072633078,0.002103490229340703,Parking
0.0012455839572630893,0.011422664611571997,0.002803647023647756,Parking
0.0011610690233509805,0.00904272968956485,0.0022133180066613778,Parking
0.001693402966710759,0.01232226469068935,0.003022695463602478,Parking
0.0009631590731046659,0.007049175212020646,0.0017291941941508665,Parking
0.0016968193466816608,0.01308764827956392,0.003211430900050127,Parking
0.0035032905633713813,0.027788441382388996,0.00681657945625828,Parking
0.0011573339275022325,0.013085011056992925,0.003213844460767857,Parking
0.0013507746675966287,0.009973766988853402,0.0024455344147072127,Parking
0.001949498446705321,0.02147015167579429,0.005273150806035771,Parking
0.0018622236342213218,0.016077174539242137,0.003943505019822016,Parking
0.0017961334595122185,0.012864151096939433,0.003148303403861996,Parking
0.0006054721095013888,0.007737955164011471,0.0019003132742837483,Parking
0.0014172289070904101,0.01245967587972674,0.0030561450279917627,Parking
0.00287450059245679,0.021138591586120758,0.005184882649987129,Parking
0.0023630630270345095,0.01728754523104638,0.004240879784747254,Parking
0.002516021795982272,0.02052635462094165,0.0050376881449757695,Parking
0.00328569284505076,0.0244309672544791,0.0059908117493432545,Parking
0.0011681166917354437,0.008906382143505228,0.0021838715565689016,Parking
0.0012641422113123157,0.0084067424279026,0.0020443363399489643,Parking
0.004222135310409957,0.032626309976331404,0.0079998654506834,Parking
0.0016727803600559033,0.013582912145231513,0.0033334332458094117,Parking
0.0021153604094388888,0.015587192128705019,0.00380510050040031,Parking
0.0031005192723080584,0.023176974975270725,0.005676925402119161,Parking
0.0020865102071244606,0.015256207035690453,0.0037427076169687912,Parking
0.0016645951748324355,0.012730871171115323,0.0031211019810795963,Parking
0.0033131393974564502,0.024030850838643463,0.005892783885088797,Parking
0.0011878532357238198,0.009644246182425485,0.002364957405727903,Parking
0.0013777289053493156,0.010719720867384283,0.002629646747783452,Parking
0.001604765322343044,0.01615346063029292,0.003966760437264404,Parking
0.0011606369863801796,0.010427223849068593,0.002555738827683866,Parking
0.000453739883039076,0.00310853580474586,0.000745921309478055,Parking
0.0012726911457585114,0.01627877699102859,0.003998799426005237,Parking
0.000859726940833432,0.008769538063795415,0.0021403449740820834,Parking
0.0009349541308427169,0.00649998911002099,0.001573118456420858,Parking
0.000448866261573384,0.004774731203489027,0.0011667062619481136,Parking
0.0009600460284827121,0.0077091747112857725,0.0018712625412479196,Parking
0.0006481032039532545,0.005344739669548206,0.0013063004938975557,Parking
0.0007489120100240783,0.006189527993622613,0.0015111702724547075,Parking
0.0006076931005229656,0.005574292963961184,0.0013548968174829344,Parking
0.00031532755482654946,0.002378098580825983,0.0005820287112650548,Parking
0.0002695794304562718,0.0027317064511166883,0.0006664749570081189,Parking
0.0007398468076045464,0.005319191253288231,0.0012893478587982145,Parking
0.0005085991137005174,0.006105441938876132,0.0014967666252980313,Parking
0.0012143793464515133,0.010970908770732465,0.002691433922251205,Parking
0.0013804251782204924,0.0104995214896891,0.0025691151488121955,Parking
0.0005028165548294268,0.002493593015592,0.000587179017078013,Parking
0.001090487894418022,0.01277476777037801,0.003136409047461714,Parking
0.0012941528785082987,0.01588049873979571,0.0038951013387780384,Parking
0.0019646275564163228,0.014624243545734385,0.003580840870614973,Parking
0.0008811336919981376,0.008279436297142836,0.0020326178914077523,Parking
0.0012160091799111076,0.008019107157554429,0.0019263980639169756,Parking
0.0009320533113360723,0.007719381823345389,0.0018821391699565275,Parking
0.0011418640889704578,0.00852477488031325,0.0020884425907101408,Parking
0.0009466661034176668,0.011589345901997254,0.0028434972253855175,Parking
0.0005330377389358426,0.003986406998850087,0.0009720367621252152,Parking
0.0013014511874151304,0.015537735129122364,0.003816604732239838,Parking
0.0012606171520410437,0.014970419535485165,0.003674990799163805,Parking
0.0033337072362440547,0.024259419128181865,0.005951382543434601,Parking
0.0023344855534678252,0.017857966535535095,0.004378934450784933,Parking
0.0033063612294225112,0.02399297437091757,0.005884556141629955,Parking
0.005078430453669373,0.03807972224290826,0.00934270866894299,Parking
0.0019170074598057031,0.01810007851953016,0.004443059484252381,Parking
0.0027796622170511024,0.02000455494310731,0.004903434502823117,Parking
0.003392473645588686,0.0318318238735247,0.007814082963621152,Parking
0.0022152373580641383,0.022654956271081064,0.0055633256633977534,Parking
0.0005909582544881879,0.0049756258513671756,0.0012205352713920885,Parking
0.0022668143830884982,0.022029389270858468,0.005408267619857924,Parking
0.0016843031784058158,0.016945962324441757,0.004143897850056212,Parking
0.0005478209399823474,0.005011552883366935,0.001222890850251867,Parking
0.0013455751658040846,0.01498592479637497,0.0036785920956435955,Parking
0.0015203303385631502,0.016050071274706913,0.0039344976284960325,Parking
0.0014633344148874048,0.010069708550454158,0.0024501223387095095,Parking
0.001686273968732461,0.015624075083902136,0.003835770269171376,Parking
0.0015689763275874681,0.01099032528142939,0.0026687180879912606,Parking
0.0008543844417041981,0.007408248307035572,0.001800068390086449,Parking
0.0010615489330442925,0.013914371169409084,0.003417834326168114,Parking
0.00038156721514285235,0.001359277598142273,0.00029557999716118926,Parking
0.001098316319536915,0.00932426430528147,0.002282302167629377,Parking
0.0017261983177136989,0.014416718035403956,0.0035385205175208056,Parking
0.000731272887626585,0.009417373897285097,0.0023133819695929777,Parking
0.0027200685143848858,0.02048208621789155,0.005024663492261582,Parking
0.003291976091956602,0.023988997694677303,0.005883343825865224,Parking
0.001917748311414214,0.013998581204623243,0.003433862912739886,Parking
0.0048344821105108975,0.03559036829023488,0.008729760193995474,Parking
0.0022822265111138705,0.01766256569863585,0.00433400040333851,Parking
0.0022209290274748834,0.016022334521107053,0.003927500653368831,Parking
0.004752123227880644,0.03716336880083453,0.009118051753498311,Parking
0.0019179405993819346,0.015736378048091672,0.0038618537395528315,Parking
0.001638084371512132,0.011726551079729957,0.0028683027487469543,Parking
0.0027543951300890218,0.02157745557722588,0.005290792677929036,Parking
0.0009359138110035738,0.0083834313411044,0.0020575759234223627,Parking
0.0007289916472119776,0.004715691925221511,0.0011411357751136939,Parking
0.0016070094667852964,0.0114798683229271,0.0028130402124702126,Parking
0.0007035171281543064,0.008923598174743705,0.002192215829502288,Parking
0.0010593984940971478,0.007522701698804778,0.0018390593407329003,Parking
0.00057613153004597,0.0022038343109621284,0.0004900973667295148,Parking
0.0009802171828580083,0.009152623736899823,0.002244681215868011,Parking
0.0004512832920823017,0.0012510534918295495,0.0002376114684589725,Parking
0.0013377823754952233,0.008972831939313404,0.0021863806323720427,Parking
0.0012552991773017816,0.009407207268948378,0.002308097733960913,Parking
0.0011685603634150887,0.010589480519833567,0.002598373719597718,Parking
0.0028978120513568732,0.02109855066602274,0.005173754769774502,Parking
0.0015403772759686857,0.01214478967404331,0.002979913086103552,Parking
0.0013747058890514513,0.01008233076305078,0.002472403276375627,Parking
0.003117755868319772,0.028159205734303326,0.006912589512036713,Parking
0.0023647079364910255,0.022001947013328183,0.005399902382770248,Parking
0.0007212509660795086,0.00642525925475642,0.0015772470055299464,Parking
0.0027155612069848247,0.030822578103275787,0.007568918211447096,Parking
0.0033904062438623495,0.031078642110888937,0.007630030226634674,Parking
0.0018628057621454957,0.015441884473709911,0.00378888516317469,Parking
0.0017946617037922423,0.02298480901490053,0.005646628246008237,Parking
0.0031840879762016013,0.02471010751095936,0.006059123227812422,Parking
0.004181198684317168,0.030239191268233153,0.0074173451689061535,Parking
0.002002638811561651,0.01435839402409339,0.0035197072118754143,Parking
0.004431310352802277,0.03219905747226004,0.0078915791463668,Parking
0.0065148958770948565,0.049886880295284715,0.012239787170235746,Parking
0.002270694654012522,0.018307655840607437,0.004491107624442776,Parking
0.0024853666536912558,0.019437120870443365,0.00476361636823203,Parking
0.004710105458943766,0.03744272293560454,0.00918541084956315,Parking
0.0024885648237600484,0.019291652811866417,0.004731305622742805,Parking
0.00047679633157543863,0.002930947498106581,0.0006940287954534612,Parking
0.003159494867383364,0.02430740412706089,0.005955492804421254,Parking
0.002058531264352229,0.015301954010925581,0.00375085539351302,Parking
0.0015554774003895646,0.011924623834060748,0.002921551488266762,Parking
0.0018843956733129257,0.013268136481947362,0.0032412136398038325,Parking
0.0019985964152600152,0.014441171031808203,0.003541597573121505,Parking
0.0021945315717793474,0.01222825747457148,0.002897621508547936,Parking
0.003478729628846855,0.02599788028580879,0.00637649849394945,Parking
0.0018861335698915338,0.008369452662103996,0.0019317886032567413,Parking
0.0009110340946949067,0.007834519497838342,0.001922676085573062,Parking
0.002574490408264374,0.01868169599203759,0.004580053036427772,Parking
0.001351876701375746,0.010396319984624727,0.0025501010158564784,Parking
0.0011668388440933986,0.007612108110616674,0.0018524515659486928,Parking
0.0017450843642340633,0.011891821361371834,0.0029033435413957217,Parking
0.0014123603384446207,0.01062718783293494,0.0026067839004522927,Parking
0.0005044432041269543,0.0028651437750250967,0.0006858456909239919,Parking
0.0031561060887171266,0.02277940375940509,0.00558675371181295,Parking
0.0027490971992001063,0.019967173151177704,0.004898260750769513,Parking
0.003353737139416619,0.024638195471485817,0.006044378263724148,Parking
0.004511692355358705,0.0343171617865134,0.008418985935098733,Parking
0.0015958438353264827,0.012978107371466674,0.003183699202847858,Parking
0.0026007196665556107,0.019267365401816183,0.004724705474105724,Parking
0.005762320644346998,0.042919034437090324,0.010528807339079339,Parking
0.001666248729541591,0.0126875834331954,0.0031051635228030654,Parking
0.0012095714314509112,0.008758275713478402,0.002148157102994143,Parking
0.0037827981897189215,0.028339537425752345,0.006950359412778251,Parking
0.0026286620508256205,0.019113166652833836,0.004688925532727109,Parking
0.0011449919142391064,0.01099963596902843,0.0026975649546952317,Parking
0.0004237651587012197,0.003860083575197461,0.0009472890808782883,Parking
0.0013761935389758643,0.00938083651040343,0.00229046012486483,Parking
0.0009397822455995598,0.0070753084133186265,0.0017358763131529909,Parking
0.001221000470465624,0.00855118925091038,0.0020870194318243895,Parking
0.0016441716717725198,0.020826270766074476,0.005113520085681333,Parking
0.0031060769236907018,0.025718580673429414,0.006312020908838347,Parking
0.0018766387416694532,0.014553852589603698,0.0035708369245283644,Parking
0.0014560548943981866,0.013865437867055026,0.0034040440575008706,Parking
0.0028751811824771264,0.02158152645250723,0.005285612024290734,Parking
0.0014508020076434312,0.010522483042292537,0.0025768247631070443,Parking
0.0007144770875205011,0.0024629349437278424,0.0005287688691829388,Parking
0.0027097791525780178,0.01910749834886661,0.004676592396919167,Parking
0.0014659764759196367,0.01053602177617494,0.0025817001951707096,Parking
0.0011751471308936161,0.008701142883125667,0.0021252618994050516,Parking
0.002620518238633317,0.0182757356839978,0.004470883916329315,Parking
0.0022096842122892764,0.016204898949565078,0.003975597158287952,Parking
0.0016151950665982831,0.011920881549976966,0.002922562272966134,Parking
0.003351571146558623,0.024936926002934984,0.00611766227359911,Parking
0.0026282912095727242,0.020413175306481117,0.005008885421307787,Parking
0.0018603067136648468,0.013628073245407778,0.0033432707988033483,Parking
0.0043613752227873075,0.03692810174816636,0.00906413676325297,Parking
0.0018823396848765721,0.020671843196924885,0.0050745706689169405,Parking
0.0006488883816873752,0.006931483855784899,0.0017023046508362655,Parking
0.0027522189121705733,0.02663056632125634,0.006537852426566494,Parking
0.0018703410571211999,0.01597641362426888,0.003913608674974261,Parking
0.00042564936567809577,0.0037898656566978093,0.0009260323289449204,Parking
0.0011865859735468013,0.014066182329697632,0.0034473765921308455,Parking
0.0013601245055018297,0.013863650815476834,0.0034003743929495634,Parking
0.001307772189412453,0.009382446684967415,0.002299899229043698,Parking
0.0012350495001210902,0.013263951140257505,0.0032554974733543037,Parking
0.0017651464332613554,0.019289811296092273,0.004736102892287371,Parking
0.002338496335053002,0.017191549428193,0.004217419619812983,Parking
0.0011414531836285437,0.009044437647842877,0.0022186397885496033,Parking
0.002944674012422144,0.02289386034654545,0.00561787681214796,Parking
0.003422036829868056,0.0264141858610537,0.006478971926808677,Parking
0.0005076578403360788,0.006291419516275734,0.0015435690706133722,Parking
0.0014868571066165377,0.010997114812689546,0.0026957230767573597,Parking
0.0028365820787774384,0.024722101957458716,0.0060684366370427276,Parking
0.0016089083978613277,0.0159030724454842,0.0039050562708295524,Parking
0.0007794747000741725,0.007611410012525434,0.0018621386575926081,Parking
0.0017002934882136803,0.019160654500609765,0.004704597773141194,Parking
0.002478139110693412,0.019991952681605547,0.004903877011460966,Parking
0.001948984975059211,0.013635522395918755,0.0033302873471969174,Parking
0.0013543843727666196,0.01498988059470945,0.0036778774692718987,Parking
0.002306109065275452,0.01847048195961125,0.004530048612392224,Parking
0.002889786846005685,0.02108094728350361,0.0051636657518057735,Parking
0.0021534290877699733,0.014914472315160372,0.003643682635588908,Parking
0.0015697312244319936,0.01073205219466306,0.002613217728515194,Parking
0.0029530156462005833,0.026147418367539567,0.006409705603905689,Parking
0.0017816098197279665,0.020016575391611793,0.004915816525610024,Parking
0.0007144817056316135,0.0059711186480157314,0.0014655764650363225,Parking
0.0014997886957922924,0.019404097370526466,0.004764922980025626,Parking
0.001458224483063079,0.016405857078100047,0.004027216331581304,Parking
0.0012863307571052247,0.009415245513373133,0.00230978326696088,Parking
0.002251014727818488,0.01744617996766604,0.0042795344233896426,Parking
0.0011618164303466383,0.013273840468310457,0.003255808248292086,Parking
0.0034377259841136447,0.026808787287346102,0.006578337958574715,Parking
0.002195499114885037,0.01690977877261313,0.004148574756351429,Parking
0.0009258217551470512,0.011094818812639934,0.0027208400361686566,Parking
0.002759272741576617,0.019622860620410285,0.004807605160108093,Parking
0.001290901057740171,0.009550294511719687,0.002342698722433234,Parking
0.0006231437880547286,0.003052046516221776,0.0007170476291782617,Parking
0.0012249155689687595,0.00746620431377745,0.0018049810508255933,Parking
0.0016988105843168718,0.01265321722751752,0.0031005207149391693,Parking
0.0007326131774973791,0.007060312929478932,0.0017255199220025611,Parking
0.0025366802683970883,0.01765238447707772,0.004317434879162301,Parking
0.0017931356064394724,0.01748461031840381,0.00429294865479561,Parking
0.0020171477925487566,0.017101284798796326,0.004194926546970812,Parking
0.0028762351255472805,0.02097621455093314,0.00514420857259241,Parking
0.00218813810687244,0.015914152474157145,0.0039038383806498057,Parking
0.0021843583837793867,0.017815605422775188,0.004372384542266122,Parking
0.004877685259009763,0.0395321361407307,0.009699925971473303,Parking
0.0019994559707114884,0.018136031069361194,0.004450126408157744,Parking
0.0013184390252539207,0.01146575459540443,0.0028122685424205895,Parking
0.0033454904085089905,0.029244106905859765,0.007175301065738688,Parking
0.001966822219748719,0.015825501523294143,0.003879422982842486,Parking
0.0007401234469316716,0.009112019505830855,0.002235389882159011,Parking
0.0029656740641389474,0.023087402818236236,0.005658949549808719,Parking
0.0023569307423858695,0.01680718071680703,0.00411724647210004,Parking
0.0017856947377473736,0.015871341019546834,0.0038957232819154587,Parking
0.0031559213509429183,0.02291524961176503,0.005616301464902742,Parking
0.0020637535078112685,0.015018619815766793,0.003684197094675466,Parking
0.001031848816280797,0.009249317730653484,0.0022704291445598,Parking
0.0025486775047290446,0.02094087029771924,0.005139005802487636,Parking
0.00211094757511437,0.01907765515223002,0.004683022370227858,Parking
0.00030320908589745227,0.0017356557134710034,0.0004111033175881799,Parking
0.0017600883965165478,0.023275439680435266,0.0057179469198115705,Parking
0.001745363290813651,0.01821172660175237,0.004469160388336132,Parking
0.002910879887908026,0.021053236152893774,0.005164169492566695,Parking
0.0007796149141715468,0.008245323573285182,0.002021087775883362,Parking
0.0014696480799594846,0.014029956913564326,0.003444846618600377,Parking
0.0024808521248550577,0.018666372980230186,0.004579381529327721,Parking
0.0024584835031468784,0.01804352306736772,0.00442612480505907,Parking
0.001333618828762648,0.010070318454248231,0.0024708508492734603,Parking
0.0030347198209460676,0.02531503555427771,0.006212972248381083,Parking
0.0013583970841276243,0.014840953555821783,0.003644501630274194,Parking
0.0006270586639855281,0.0074194192108905915,0.001819593027118877,Parking
0.001541654170697032,0.01913700815944842,0.004700434588176625,Parking
0.0015352562643921258,0.012076143782233187,0.002955515522362414,Parking
0.001692920610964608,0.012577338269905088,0.0030760688361999994,Parking
0.0009835723049600403,0.012950701264561798,0.003181465632411012,Parking
0.003166816855118491,0.02443715625608944,0.005994766524378585,Parking
0.002446873709233759,0.017585203001568708,0.004302468119116627,Parking
0.001059595567663653,0.01376751586235949,0.0033815420548949336,Parking
0.0013885484371860672,0.011164959146499176,0.0027260341025710485,Parking
0.0037398755673403996,0.027048577254376763,0.006634746546285039,Parking
0.0024573607365283106,0.01784321523816363,0.004377335677229706,Parking
0.00167100353045069,0.013426194743738866,0.00329500709183135,Parking
0.0023437213279494046,0.021833290574152463,0.005360566998789248,Parking
0.002020887506443364,0.015908641779647507,0.003903735018626743,Parking
0.0009236408926079785,0.009367109511946973,0.0022913844858753305,Parking
0.0015876910090208123,0.0170165364392663,0.004179222563986487,Parking
0.001337676316721905,0.01116636631399851,0.0027224139266444794,Parking
0.0008241533974477344,0.005982777253473758,0.0014665710537040088,Parking
0.0011624249035265953,0.00851404595844966,0.002071378242341219,Parking
0.0012980175880777174,0.010927279301485453,0.0026747528872844146,Parking
0.0005181408665716872,0.005442284287030479,0.0013357450859467393,Parking
0.001671901263079837,0.011726402397202395,0.002869773153387082,Parking
0.0018954827459576396,0.01457604622033812,0.0035705929855023933,Parking
0.0009937841887405925,0.00823576184961908,0.002021254934060685,Parking
0.002583404622968391,0.019218787709812588,0.004712833230056452,Parking
0.002294580259481557,0.017096875008129085,0.004188912040071212,Parking
0.0013404129916479498,0.01001731623193096,0.002457752987936056,Parking
0.003273865361134432,0.02655102012973283,0.006513677042619986,Parking
0.002339464035525119,0.021449411653470286,0.005265969981795304,Parking
0.0008942458782964771,0.008893598655180362,0.0021838943460020387,Parking
0.002157465594018044,0.025929335575806196,0.006368100561638633,Parking
0.0016898639355038955,0.02050408675818693,0.005033057645707452,Parking
0.0011369243683170644,0.008064548189928725,0.0019751426526586147,Parking
0.001052892038909294,0.01060562118635661,0.00259892367660456,Parking
0.0011776017393810507,0.007901288132341592,0.0018893026308870104,Parking
0.001876126533834443,0.015003220340711255,0.00367835330286976,Parking
0.0009298372555278864,0.0064309552557514135,0.0015693085751375697,Parking
0.0009390712931484417,0.009387003887774423,0.0022903534537660115,Parking
0.0004015511646736149,0.003443263125958878,0.0008351792947067119,Parking
0.001319720532711024,0.011981546672388581,0.002941274118799035,Parking
0.0008913217409815933,0.008721225453480487,0.002138882378811562,Parking
0.0010725478722337877,0.00757883124659703,0.0018559246820709276,Parking
0.001982619817249782,0.016488254206290492,0.004046944224711546,Parking
0.0010263295316759599,0.012032996335447166,0.002955392819465581,Parking
0.0022783246853117457,0.01737297176674928,0.004260138360266143,Parking
0.0027737375408981545,0.02041098110978489,0.005007335146765548,Parking
0.0009329166436099468,0.010180727628722627,0.0024990515605615177,Parking
0.004103268492508036,0.03389879558759735,0.008318644821412712,Parking
0.0015173145947257958,0.011202087412766187,0.0027418272669807713,Parking
0.00048775859324213085,0.0038154425875786867,0.0009265480182270731,Parking
0.0021378373068752458,0.016166220727452617,0.003957688127080127,Parking
0.0019989080706677266,0.014394476486481128,0.003527402603498151,Parking
0.0011624015270235296,0.01221332727331982,0.0029994211580810512,Parking
0.002076894672572264,0.014890380708339104,0.0036481417442654914,Parking
0.0027024180584488094,0.01904774924029154,0.004663700278704397,Parking
0.0017334993308241464,0.013297935131102378,0.003260542892555459,Parking
0.004037339957496374,0.03213198846764021,0.007883495432936998,Parking
0.001901952061740939,0.017348550294280906,0.004253719489976616,Parking
0.0005531574807543057,0.004418758224344989,0.0010810742813060902,Parking
0.0026091688093655002,0.02405403628648133,0.005903096711987533,Parking
0.0011608354468402703,0.008780424563913791,0.002142237430018942,Parking
0.0004666760754713367,0.0034060685570416727,0.0008351837706594717,Parking
0.0009914479500103958,0.006796927446663742,0.001653560700024693,Parking
0.0011516304600435044,0.00835246639477586,0.0020392871093924264,Parking
0.0012909738223889629,0.009965063353025794,0.0024452245491224925,Parking
0.0023513130340184585,0.016933304288168135,0.004151788093664781,Parking
0.0013967261508260151,0.010870363820417407,0.0026624364797423142,Parking
0.0017992978018704683,0.013814587660710496,0.0033897645174995293,Parking
0.0035059455819019592,0.0289740277414785,0.007111175830607833,Parking
0.003520731937905129,0.02751302897207476,0.006748030127959786,Parking
0.0014263811368383382,0.018350177023278624,0.004508023829664293,Parking
0.004497214099239602,0.04552797669065831,0.011178229012913122,Parking
0.0026228875991288147,0.019537381881983385,0.00478985167873278,Parking
0.0008603331637028362,0.010315879790231951,0.002532800566378317,Parking
0.0015209771972713026,0.011524546640230648,0.0028170982552056167,Parking
0.001273608119418983,0.012447185109192049,0.003040609309627441,Parking
0.0011238608821422297,0.010419878410255653,0.00255701902557313,Parking
0.0012675557218879297,0.008438022050390844,0.0020529841224680412,Parking
0.001065741632982268,0.010718368061038628,0.002615612399698625,Parking
0.0009272652407104808,0.007164412338366297,0.0017548203445005807,Parking
0.00138218497317857,0.011735872736415895,0.002880685422889624,Parking
0.00042587654365905105,0.003052415292112267,0.0007435648335561018,Parking
0.001948781131402389,0.01408609287332992,0.0034476977435098787,Parking
0.0016225035839324193,0.012806305878675914,0.003139778360681222,Parking
0.0018387950706087704,0.01334751095635776,0.003272668858191551,Parking
0.0044086139561735965,0.03185478106512796,0.007813164996399152,Parking
0.0023326772155662255,0.01742202713673054,0.004274386905184335,Parking
0.00430449940320799,0.031048818474712296,0.007614488491917525,Parking
0.005091765886818107,0.03789632610913243,0.009295539302943488,Parking
0.0006620207145093696,0.0055351126042905464,0.0013561952057710982,Parking
0.0012962446316131153,0.009210285479449232,0.0022520734063981103,Parking
0.0034952660334820924,0.025186470916521073,0.006167444022593384,Parking
0.0018759266126150993,0.016345004403407817,0.0040095510184448395,Parking
0.000942499781926188,0.010567787806112105,0.002595608902909359,Parking
0.001902679733940449,0.018442563934611883,0.004528505747737771,Parking
0.0019238746825672743,0.013473859019431078,0.0032972764441234147,Parking
0.000830563508315594,0.0075697812689855095,0.0018419150906090014,Parking
0.0015032050555860855,0.018436754405723173,0.0045289199622797725,Parking
0.001438605184819364,0.014631459010346863,0.0035920850004146857,Parking
0.0016029687117806997,0.012814844134928283,0.0031443777526774562,Parking
0.0017214092060338225,0.018665340669889452,0.004583775275836073,Parking
0.002342651877119938,0.02023230074291344,0.004966355707966938,Parking
0.003938687815802275,0.028535352242990922,0.007000253834387743,Parking
0.0008332170271800652,0.006106987264414472,0.0014974467366877806,Parking
0.0022232136529199715,0.015805630146323916,0.003870610106759346,Parking
0.003457387107361689,0.025889081513096747,0.0063454807181697595,Parking
0.0007816100495952831,0.007845398319659863,0.0019264973822662674,Parking
0.0011187099341670294,0.006637021338321952,0.0016004879878379244,Parking
0.0013829607818643353,0.010534429944417318,0.0025766356898740466,Parking
0.0013532416246926397,0.009939489854399469,0.0024359026056300515,Parking
0.0003994847014845523,0.003644156201551193,0.0008923352583133678,Parking
0.002164004242457479,0.016531084566848608,0.004056172836597698,Parking
0.003176935772866651,0.01527707239700531,0.003581535148062003,Parking
0.010828462736731425,0.022707683311041667,0.0027990550236185103,Parking
0.02818543633035303,0.055003981239264525,0.004800739235097738,Parking
0.060486987582194104,0.11304581620265534,0.00566415384489464,Parking
0.07147706566570232,0.13233058748484985,0.004833082476024102,Parking
0.1751162626972185,0.32424697821478876,0.011925953457265822,Parking
0.17108963119329387,0.31639164041823337,0.010953312250269244,Parking
0.07135040586122107,0.13198657564802765,0.004639054307567506,Parking
0.05785817286525959,0.10887870192741853,0.006313782247588141,Parking
0.029729390349577976,0.06088415784422768,0.006820821833523622,Parking
0.010850366476429877,0.022356883836528132,0.0025872503504723904,Parking
0.004464465602625167,0.027877088998787478,0.006740536225283986,Parking
0.001229769891984586,0.013530812106495748,0.0033231605065259955,Parking
0.0018342580918842527,0.013911654790327554,0.0034122786535417263,Parking
0.0024589137856628382,0.018426001718253083,0.004520472583381933,Parking
0.0011167727162935462,0.011545744215957384,0.002822985082201071,Parking
0.0031702975983261103,0.024629321542790718,0.006042599437931629,Parking
0.0021194248525611705,0.015199619271677088,0.0037259903399600174,Parking
0.0018698679215072473,0.013862379875191184,0.003390957261730997,Parking
0.0029640952675318907,0.02314101487903769,0.005677855714344999,Parking
0.0011510286693545589,0.011419290993602484,0.0028040643600209286,Parking
0.0004050745149491697,0.002297232644786723,0.0005497781724506245,Parking
0.001665023055570564,0.00669124020663398,0.0015092364659229946,Parking
0.004556482616190012,0.017667746635089097,0.003893730545834179,Parking
0.0035902036381820074,0.01630028268452911,0.0037677409279369186,Parking
0.003215482628329037,0.017027358990927673,0.004046640873955695,Parking
0.0016038304995184547,0.00872241151723189,0.00206733683494024,Parking
0.007413207580168558,0.02859846799976978,0.006360026158275691,Parking
0.004384592883062389,0.022971250889843503,0.0054556654815444494,Parking
0.0006759332805609911,0.00603503394863413,0.0014770872655793309,Parking
0.003445332794068246,0.024942920264778172,0.006115987940038014,Parking
0.002594203239673901,0.01851816926113968,0.004533268118669345,Parking
0.0009216047283087908,0.005357870214772239,0.0012825451080173864,Parking
0.0016257327350517347,0.011811654019684035,0.0028976746844034274,Parking
0.0027454064947981787,0.020611223655706234,0.005045945140787175,Parking
0.0012834539304309386,0.011515333831147601,0.0028042525275586345,Parking
0.002002718191843938,0.016155873893680513,0.003964037461784992,Parking
0.0007189063364850704,0.007664260792253406,0.0018743124464375403,Parking
0.0030407496895693774,0.023466214114698507,0.005750874305319442,Parking
0.0008644000731178225,0.011053684581813772,0.0027137250957773983,Parking
0.002563025006572188,0.02005884701828928,0.004920077501503483,Parking
0.0016903688018111976,0.011832358037636959,0.0028934442320204565,Parking
0.0007116655278286216,0.008854085326755594,0.002174313354739973,Parking
0.002547728808076104,0.019790969425092328,0.004846221872639338,Parking
0.00041425393788102583,0.0020940726368818075,0.0004943827844292889,Parking
0.0006975234525269108,0.0073279219523423094,0.0017983635777901927,Parking
0.00044564286039692233,0.0026547945501478047,0.000626798649143371,Parking
0.0012951016360066693,0.008827007701602954,0.0021427617660707467,Parking
0.0009923362887682182,0.010020698609959206,0.0024598407037602675,Parking
0.0011188718062130048,0.006116952961362697,0.0014580555198734173,Parking
0.001441862215142323,0.009666124996630325,0.002356776768697039,Parking
0.0007287861106892231,0.006957697217799261,0.0017041922066552623,Parking
0.001106703973729834,0.011180115696665282,0.0027330431156778706,Parking
0.0014361085453781243,0.018231295772142168,0.00447517033171034,Parking
0.002046391995412274,0.015483254784277811,0.003798471122748206,Parking
