jmag,Environment
1.3636857665355697,Indoor
3.3312837796951045,Indoor
2.0526559799346136,Indoor
1.99510943554106,Indoor
4.000949444580234,Indoor
7.269204268633134,Indoor
5.379845855434668,Indoor
1.1114537373164617,Indoor
1.523613817718942,Indoor
0.43868089493967305,Indoor
2.2614722852222444,Indoor
2.3584700884241943,Indoor
2.5497604486101597,Indoor
1.4336670056757925,Indoor
1.5699406115523271,Indoor
1.1529230525755059,Indoor
1.8468468193796652,Indoor
0.394759712748359,Indoor
1.4125105218138276,Indoor
1.2616821336147113,Indoor
2.724353853622896,Indoor
4.5748721107683545,Indoor
5.58081419263369,Indoor
1.4128849546286228,Indoor
1.0543866894353198,Indoor
1.626951348574904,Indoor
2.734415188148616,Indoor
2.6363120212164404,Indoor
5.1840746579989565,Indoor
10.577348009884625,Indoor
9.61865580201193,Indoor
3.650475212816269,Indoor
2.2200913167967595,Indoor
6.678072404777201,Indoor
4.836321881996141,Indoor
3.171126046079729,Indoor
7.863206186058307,Indoor
6.5401317385837014,Indoor
6.227424247638806,Indoor
1.238236583902212,Indoor
5.183710800966357,Indoor
7.133976638274046,Indoor
9.027910128105454,Indoor
7.6110001413825,Indoor
3.136359509952619,Indoor
3.358167078479615,Indoor
4.101407688179154,Indoor
4.043514434387038,Indoor
1.7039764733895768,Indoor
1.0453096983778556,Indoor
1.492603356424784,Indoor
2.0126444909202226,Indoor
1.016489529498944,Indoor
0.6251982003567037,Indoor
0.9404984331281724,Indoor
1.9702771273061057,Indoor
1.9372706187802062,Indoor
2.5593166168910257,Indoor
0.8312136011569848,Indoor
0.8339033729548333,Indoor
0.6015478435264254,Indoor
0.4553172565462727,Indoor
0.2230579062101835,Indoor
0.33137388723402816,Indoor
0.09593704263819304,Indoor
0.0851361319030633,Indoor
0.16006016559117103,Indoor
0.15591707432747334,Indoor
0.024445284735059022,Indoor
0.30156794370065154,Indoor
0.11459018147773219,Indoor
0.20481683646445298,Indoor
0.24331977066874408,Indoor
0.06680709447219296,Indoor
0.19822367823331266,Indoor
0.1305599926273017,Indoor
0.0706729671803304,Indoor
0.14675751884675975,Indoor
0.07134877280021804,Indoor
0.12400480164315224,Indoor
0.06806692823722549,Indoor
0.06635923131328815,Indoor
0.11035915086124817,Indoor
0.03920346364516095,Indoor
0.08125361830705595,Indoor
0.06827431182938863,Indoor
0.06833498436122432,Indoor
0.08376925265691353,Indoor
0.04481814990940953,Indoor
0.1582788641337082,Indoor
0.054580756939750466,Indoor
0.19133362748169008,Indoor
0.12752978332018616,Indoor
0.22569740553920586,Indoor
0.2633327378872314,Indoor
0.13557610527610986,Indoor
0.24501722380539598,Indoor
0.26938313087381693,Indoor
0.06595891906288835,Indoor
0.19837308474219906,Indoor
0.10265266266088591,Indoor
0.09192492324973069,Indoor
0.17282594850774055,Indoor
0.05797765274842408,Indoor
0.12228840479923836,Indoor
0.06988614714382514,Indoor
0.1208459590928365,Indoor
0.13931030990560878,Indoor
0.09297936476892976,Indoor
0.10647956017076753,Indoor
0.1139129306899165,Indoor
0.24743080876634127,Indoor
0.21116962206432055,Indoor
0.09770403718781652,Indoor
0.2695151990821574,Indoor
0.17353503590320513,Indoor
0.12920202601912986,Indoor
0.22433448505208498,Indoor
0.05287416997213955,Indoor
0.08090040520367944,Indoor
0.11131091624561577,Indoor
0.0640994469202236,Indoor
0.06420772117994338,Indoor
0.06111179195867815,Indoor
0.06881135130431133,Indoor
0.05178431870930164,Indoor
0.013012517596205565,Indoor
0.09280306569016929,Indoor
0.21760660811955457,Indoor
0.3790241012929652,Indoor
